UNIQUEID,distractor_letter,distractor_tier,distractor_error_type,distractor_misconception,distractor_skill_deficit
"PQ_DBD-08_10","D","L1","Procedural","Calls “progress toward the line” sufficient while the weekly growth rate remains under the required rise.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — quantifying rate versus 3 WCPM/week, not vibe alone."
"PQ_DBD-08_11","A","L2","Procedural","Claims NWF, LNF, and PSF function as global cognitive screeners instead of code-focused precursors.","Using universal screening benchmarks and tier logic without overstating a single cut score — reading early-literacy CBMs as code-skill indicators, not IQ tests."
"PQ_DBD-08_11","C","L2","Procedural","Asserting brief phonics probes can eliminate comprehensive cognitive assessment when teams still need depth.","Using universal screening benchmarks and tier logic without overstating a single cut score — keeping comprehensive cognitive work separate from brief gates."
"PQ_DBD-08_11","D","L2","Procedural","Applies a literacy CBM bundle into numeracy outcomes it was not designed or normed to measure.","Using universal screening benchmarks and tier logic without overstating a single cut score — matching probe domain to numeracy versus early literacy purpose."
"PQ_DBD-08_12","A","L1","Procedural","States higher SEM tightens precision when lower error around the score indicates better reliability.","Applying SEM concepts and expected point scatter when judging CBM precision and trends — mapping lower SEM to tighter score bands, not the reverse."
"PQ_DBD-08_12","C","L1","Conceptual","Shelves SEM as vocabulary reserved for publisher achievement tests while ignoring CBM confidence context.","Applying SEM concepts and expected point scatter when judging CBM precision and trends — using error language consistently across short probes."
"PQ_DBD-08_12","D","L1","Conceptual","Invents a SEM switch that misstates how manuals describe CBM reliability and decision thresholds.","Applying SEM concepts and expected point scatter when judging CBM precision and trends — citing publisher guidance instead of improvised SEM rules."
"PQ_DBD-08_13","A","L2","Conceptual","Labels six straight weekly declines in WCPM as excellent momentum toward the year-end fluency aimline.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — naming downward slopes as urgent despite distant goals."
"PQ_DBD-08_13","C","L2","Conceptual","Blames instrumentation whenever scores fall instead of treating sustained downward slope as meaningful.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — ruling out admin issues yet still honoring a falling trend."
"PQ_DBD-08_13","D","L2","Procedural","Recommends passive monitoring while performance deteriorates farther from the plotted aimline trajectory.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — escalating when ORF retreats from the plotted path to 110."
"PQ_DBD-08_14","A","L2","Conceptual","Praises standard protocol RtI for omnibus curriculum evaluation instead of standardized intervention comparisons.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — seeing standard protocol as controlled comparison of interventions."
"PQ_DBD-08_14","C","L2","Conceptual","Declares RtI documentation ends comprehensive special education evaluation obligations for every student.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — preserving evaluation safeguards independent of progress graphs."
"PQ_DBD-08_14","D","L3","Conceptual","Promises universal proficiency as if a single standard protocol erases individual differences in response.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — avoiding guaranteed outcomes while touting comparability."
"PQ_DBD-08_15","A","L3","Conceptual","Explains typical bounce as proof the probe is fundamentally invalid rather than noisy at the point level.","Applying SEM concepts and expected point scatter when judging CBM precision and trends — treating scatter as expected without declaring the measure dead."
"PQ_DBD-08_15","C","L2","Conceptual","Attributes ordinary variability solely to motivation without integrity checks or contextual evidence.","Applying SEM concepts and expected point scatter when judging CBM precision and trends — pairing effort hypotheses with standardized administration reviews."
"PQ_DBD-08_15","D","L2","Conceptual","Equates week-to-week spread with catastrophic unreliability instead of prioritizing smoothed slope evidence.","Applying SEM concepts and expected point scatter when judging CBM precision and trends — privileging smoothed trends over panicking at point swings."
"PQ_DBD-08_16","B","L2","Procedural","Projects 1.25 WCPM/week to the wrong terminal score by mishandling the week count spanning baseline to goal.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — carrying 1.25/week across the full calendar to test a 90 WCPM goal."
"PQ_DBD-08_16","C","L2","Procedural","Calls adequate growth too slow after a slope clearly surpasses the stated 90 WCPM benchmark in the item.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — comparing the projected endpoint to the explicit 90 target."
"PQ_DBD-08_16","D","L2","Procedural","Claims the timeline lacks computable slope despite evenly spaced observations across twelve weeks.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — computing rise-over-run from structured weekly points."
"PQ_DBD-08_17","A","L2","Procedural","Schedules intensive-tier checks on an annual reporting cycle too sparse to detect nonresponse early.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — matching intensive support to weekly or biweekly probes."
"PQ_DBD-08_17","B","L2","Procedural","Anchors graphs to monthly instructional units instead of the higher-frequency watch expected in intensive support.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — tightening cadence beyond monthly units for Tier 3."
"PQ_DBD-08_17","D","L2","Procedural","Substitutes daily lesson quizzes for standardized-format CBM probes that yield comparable trendlines.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — choosing equated short probes instead of ad hoc daily grades."
"PQ_DBD-08_18","B","L3","Conceptual","Explains divergent ORF and maze scores as administration slips before considering comprehension instruction.","Aligning CBM probe formats with the reading or math constructs they monitor in MTSS — interpreting strong ORF with weak maze as comprehension focus, not protocol blame."
"PQ_DBD-08_18","C","L2","Conceptual","Forces a decoding disability narrative when oral rate is adequate yet maze performance collapses.","Aligning CBM probe formats with the reading or math constructs they monitor in MTSS — letting modality contrast distinguish word reading from meaning work."
"PQ_DBD-08_18","D","L2","Conceptual","Defaults to effort explanations without linking the pattern to language comprehension or vocabulary needs.","Aligning CBM probe formats with the reading or math constructs they monitor in MTSS — tying divergent probes to instructional hypotheses before motivation guesses."
"PQ_DBD-08_19","A","L2","Procedural","Recasts the three-below-aimline rule as a tactic to stall changes when it standardizes timely responses.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — treating three consecutive below-aimline points as modify, not wait."
"PQ_DBD-08_19","C","L2","Procedural","Treats the rule as a wholesale substitute for professional judgment rather than a data trigger within teams.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — pairing objective triggers with team judgment, not replacing it."
"PQ_DBD-08_19","D","L2","Procedural","Implies the aimline guideline cancels ongoing graphing obligations central to MTSS decision culture.","Applying slope-to-aimline comparisons and preset CBM decision rules when reading graphs — continuing graphs even after adopting cut-point rules."
"PQ_DBD-08_20","A","L2","Conceptual","Treats the twenty-fifth percentile like an immutable national gate with no local validation context.","Using universal screening benchmarks and tier logic without overstating a single cut score — contextualizing the 25th percentile within local norms and study."
"PQ_DBD-08_20","C","L2","Conceptual","Infers that meeting a benchmark removes every obligation for diagnostic follow-through on complex cases.","Using universal screening benchmarks and tier logic without overstating a single cut score — planning deeper assessment when classroom data still conflict."
"PQ_DBD-08_20","D","L2","Conceptual","Uses a single risk cut score as a deterministic prophecy of special education outcomes.","Using universal screening benchmarks and tier logic without overstating a single cut score — avoiding predetermined eligibility labels from one benchmark."
"item_028","A","L1","Conceptual","Reframes CBM as auditing school-level standards attainment instead of tracking individual skill growth.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — centering individual progress on discrete academic targets."
"item_028","B","L1","Conceptual","Hijacks CBM outputs to judge educator quality rather than learner response to instruction over time.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — resisting staff-evaluation misuse of student growth graphs."
"item_028","D","L1","Procedural","Claims CBM fully supplants large-scale standardized testing when manuals position it as supplemental evidence.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — noting supplementation, not wholesale replacement."
"item_102","B","L2","Lexical","Expects norm-referenced percentile manuals from tools engineered primarily for criterion-oriented growth lines.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — expecting individual growth lines more than national peer tables."
"item_102","C","L2","Conceptual","Misreads slope graphs as proof of teaching prowess instead of documenting student response patterns.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — documenting student skill response, not teacher merit ratings."
"item_102","D","L2","Lexical","Asks a progress probe to certify curriculum reliability and validity metrics it was never built to test.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — avoiding curriculum psychometric proofs from short probes."
"item_142","A","L1","Lexical","Narrows CBM to reading-only RtI even though the same logic extends to math and spelling probes.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — spanning multiple subjects under the same measurement logic."
"item_142","C","L1","Conceptual","Defines CBM as the evaluator of entire class-wide program impact rather than repeated individual growth checks.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — contrasting class program evaluation with student-level repeats."
"item_142","D","L2","Conceptual","Mislabels CBA as solely a special education eligibility instrument instead of a broad assessment umbrella.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — treating CBA as the wider program that may house CBMs."
"item_143","A","L2","Conceptual","Cites national DIBELS norms as proof the sample is unrelated to timed curriculum sampling on grade material.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — recognizing normed probes can still be brief, repeated growth tools."
"item_143","B","L2","Procedural","Compares two end-of-semester tests and labels the pair CBM without the frequent short-probe rhythm.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — insisting on frequent short samples versus semester pre-post only."
"item_143","D","L2","Conceptual","Judges proficiency against state cut scores on a one-off classroom test lacking repeated curriculum sampling.","Keeping brief repeated CBM distinct from broad CBAs, state tests, and one-time norm profiles — privileging repeated curriculum passages over single proficiency events."
