UNIQUEID,distractor_letter,distractor_tier,distractor_error_type,distractor_misconception,distractor_skill_deficit
"PQ_DBD-05_9","A","L1","Conceptual","Student classified NEPSY-II as an achievement battery measuring reading, math, and written language.","Taxonomy of major batteries: achievement versus neuropsychological"
"PQ_DBD-05_9","B","L2","Conceptual","Student confused structured neuropsychological tasks with narrowband ADHD rating-scale methodology.","Performance-based measures versus informant rating instruments"
"PQ_DBD-05_9","D","L2","Conceptual","Student described NEPSY-II as an adaptive functioning measure for intellectual disability determination.","Adaptive behavior assessment versus cognitive and sensorimotor batteries"
"PQ_DBD-05_10","A","L2","Procedural","Student chose additional comprehensive phonological testing despite intact awareness and a remaining fluency problem.","Hypothesis-driven follow-up after phonological skills are ruled intact"
"PQ_DBD-05_10","C","L2","Conceptual","Student foregrounded visual discrimination and visual processing speed ahead of naming and retrieval fluency for this profile.","Fluency breakdowns with adequate decoding: RAN and automaticity"
"PQ_DBD-05_10","D","L2","Conceptual","Student prioritized verbal working memory probes over rapid naming when the question emphasizes fluency with intact phonology.","Selecting processing measures ranked by profile match to fluency deficits"
"PQ_DBD-05_11","A","L2","Procedural","Student concluded working memory testing alone can separate storage limits from sustained attention weaknesses.","Differential use of vigilance tasks alongside working-memory measures"
"PQ_DBD-05_11","C","L2","Conceptual","Student relied on ADHD ratings plus general cognitive testing without the direct sustained-attention contrast emphasized in the stem.","Integrating performance attention tasks with WM for differential diagnosis"
"PQ_DBD-05_11","D","L2","Procedural","Student treated broad IQ administration with both domains named as equivalent to comparing WM and sustained-attention performances.","Focused contrast of construct-specific tasks versus undifferentiated batteries"
"PQ_DBD-05_12","B","L2","Procedural","Student endorsed routine administration of CTOPP-2, NEPSY-II, and TOMAL-2 in every comprehensive evaluation.","Targeted processing assessment following initial cognitive hypotheses"
"PQ_DBD-05_12","C","L2","Conceptual","Student gated specialized processing batteries solely on below-average achievement without cognitive indicators of need.","Criteria for deepening processing assessment beyond global achievement level"
"PQ_DBD-05_12","D","L3","Conceptual","Student believed specialized processing measures can replace broad cognitive assessment for efficiency.","Complementary roles of cognitive batteries and processing follow-ups"
"PQ_DBD-05_13","A","L2","Conceptual","Student read isolated low phonological scores with average WM and PSI as evidence of generalized intellectual disability.","Specific processing weakness versus global cognitive impairment patterns"
"PQ_DBD-05_13","C","L2","Conceptual","Student concluded there is no learning disability and typical development because some cognitive indices appear average.","Integrating processing and achievement before closing diagnostic hypotheses"
"PQ_DBD-05_13","D","L3","Conceptual","Student invoked blanket invalidity of all cognitive and processing results instead of interpreting selective low scores.","Validity challenges versus explanatory cross-index analysis"
"PQ_DBD-05_14","B","L2","Conceptual","Student labeled verbal versus nonverbal splits and PSI versus WMI contrasts as the dual discrepancy model.","Definition of Dual Discrepancy/Consistency in SLD frameworks"
"PQ_DBD-05_14","C","L2","Conceptual","Student treated parent–teacher disagreement as one of the two discrepancy types in dual discrepancy identification.","Informant convergence versus stipulated psychometric discrepancy components"
"PQ_DBD-05_14","D","L3","Conceptual","Student mashed grade placement, age expectations, and screening contrasts into the dual discrepancy definition.","Distinguishing dual discrepancy criteria from other comparison approaches"
"PQ_DBD-05_15","A","L2","Conceptual","Student interpreted poor nonsense-word decoding with intact sight-word efficiency as global intellectual impairment.","Word Attack versus Sight Word Efficiency dissociations in reading profiles"
"PQ_DBD-05_15","C","L2","Conceptual","Student minimized evaluation needs by equating average sight-word efficiency with adequate overall reading and no concern.","Recognizing subtype-relevant dissociations within reading composites"
"PQ_DBD-05_15","D","L3","Conceptual","Student redirected causation to attention and medication without tying the pattern to phonics-based decoding weakness.","Ruling in reading-processing hypotheses before single-domain causal attribution"
"PQ_DBD-05_16","A","L1","Conceptual","Student concluded very low phonological awareness subtests mean there is no phonological processing problem.","Within-battery interpretation of CTOPP-2 subdomain profiles"
"PQ_DBD-05_16","C","L2","Procedural","Student withheld reading intervention despite a pronounced phonological awareness weakness on CTOPP-2.","Linking subdomain weaknesses to intervention planning decisions"
"PQ_DBD-05_16","D","L3","Conceptual","Student discarded CTOPP-2 validity rather than interpreting uneven phonological strengths and weaknesses.","Defensible use of divergent subtest patterns on the same battery"
"PQ_DBD-05_17","A","L2","Conceptual","Student believed reduced testing time versus discrepancy procedures is the primary advantage of PSW.","Conceptual benefit of PSW for students without severe IQ–achievement gaps"
"PQ_DBD-05_17","C","L2","Conceptual","Student treated reputational ease of interpretation as PSW’s main edge over global discrepancy models.","Nuanced processing-achievement pattern rules under PSW"
"PQ_DBD-05_17","D","L3","Conceptual","Student claimed PSW removes the need for comprehensive cognitive assessment via CBM or RTI data alone.","Data requirements implied by PSW relative to cognitive testing"
"PQ_DBD-05_18","A","L2","Conceptual","Student mapped working-memory strain during multi-step math to dyslexia rather than math-specific processing links.","Domain relevance of WM weaknesses to mathematics versus reading"
"PQ_DBD-05_18","B","L2","Conceptual","Student invoked visual-spatial disorder despite a presentation centered on holding intermediate steps in mind for calculation.","Visuospatial versus executive working-memory contributors in math"
"PQ_DBD-05_18","D","L2","Conceptual","Student read focal working memory difficulty during computation as evidence of intellectual disability.","Isolated index weakness versus pervasive developmental delay patterns"
"PQ_DBD-05_19","A","L2","Procedural","Student treated cross-battery disagreement as automatic grounds to discard one instrument entirely.","Convergence and task-specific variance across overlapping cognitive measures"
"PQ_DBD-05_19","B","L2","Conceptual","Student concluded overlapping constructs make specialized measures redundant with the broad cognitive battery.","Incremental information from processing batteries beyond global IQ scales"
"PQ_DBD-05_19","D","L2","Conceptual","Student defaulted to global test-taking or motivation problems before analyzing task and format differences.","Attributing discrepancies to effort versus construct-relevant variance"
"PQ_DBD-05_20","A","L2","Conceptual","Student selected intensive specialized processing intervention when scores on that processing domain are average and off-target.","Matching intervention targets to deficits that parallel the achievement problem"
"PQ_DBD-05_20","C","L2","Conceptual","Student read a high score in an unrelated processing area as the strongest driver for intensive processing-focused intervention.","Using strengths and unrelated domains appropriately in intervention planning"
"PQ_DBD-05_20","D","L3","Conceptual","Student equated processing scores tracking overall ability with the clearest mandate for domain-specific intensive treatment.","Identifying processing scores that mirror the impaired academic skill"
"item_057","B","L2","Conceptual","Student reversed typical emphasis and located novel nonverbal problem solving chiefly in the left hemisphere.","Hemispheric specialization for verbal versus nonverbal reasoning item types"
"item_057","C","L2","Conceptual","Student avoided naming predominant right-sided involvement by treating bilateral contribution as the best single answer.","Precision of statements keyed with primarily in neuropsychological stems"
"item_057","D","L1","Lexical","Student supplied an overly broad cortical label instead of the more specific lateralized locus the item requires.","Anatomical specificity expected for brain–behavior item keys"
"item_086","A","L2","Conceptual","Student confused auditory or lexical discrimination of words with deliberate manipulation of phonemes within words.","Operational boundaries of phonemic awareness versus discrimination tasks"
"item_086","B","L2","Conceptual","Student read segmentation and deletion instructions as evidence of whole-word associative knowledge rather than phoneme control.","Phoneme-level analysis versus whole-word lexical processes"
"item_086","D","L2","Conceptual","Student collapsed explicit sound-change tasks into verbal working-memory span demands.","Separating phonemic awareness manipulations from simple retention span"
"item_175","A","L2","Procedural","Student named dyslexia screening again when reading evaluation is already underway and quantitative weaknesses appear.","Prioritizing additional domain screening from new achievement findings"
"item_175","C","L2","Conceptual","Student inferred dysgraphia from quantitative-concept weakness instead of writing-focused indicators.","Mapping quantitative reasoning clusters to dyscalculia versus written-expression constructs"
"item_175","D","L2","Conceptual","Student stopped at the umbrella eligibility category without specifying the mathematically related impairment suggested by the data.","Applying DSM-5 learning-disorder specifiers beyond the primary referral domain"
