UNIQUEID,distractor_letter,distractor_tier,distractor_error_type,distractor_misconception,distractor_skill_deficit
"PQ_MBH-05_12","D","L3","Conceptual","The student believed genes and environment operate as completely independent systems that never influence each other, not having learned the foundational epigenetic principle that environmental experiences can activate or silence gene expression without modifying the underlying DNA sequence.","Gene-environment interaction as the foundational principle of epigenetics"
"PQ_MBH-05_13","A","L3","Conceptual","The student selected language spoken at home as an example of a heritable condition, not understanding that language acquisition is entirely environmentally determined by exposure and is not transmitted through genetic inheritance the way neurodevelopmental disorders are.","Distinguishing environmentally acquired language from genetically heritable neurodevelopmental conditions"
"PQ_MBH-05_13","C","L3","Conceptual","The student believed only nutritional factors influence child development, reducing the complex interplay of genetic heritability and multiple environmental variables to a single dietary pathway without acknowledging heritable neurodevelopmental conditions.","Multifactorial genetic and environmental influences on development versus single nutritional factor"
"PQ_MBH-05_13","D","L2","Conceptual","The student believed no childhood disorders have a genetic heritability component, not knowing that ADHD, autism spectrum disorder, and depression each show substantial heritability coefficients supported by twin, adoption, and family genetics research.","Genetic heritability evidence for ADHD, ASD, and depression in developmental research"
"PQ_MBH-05_14","A","L2","Conceptual","The student believed stimulant medications work by increasing global neural inhibition and reducing all brain activity, inverting the actual mechanism in which stimulants increase dopamine and norepinephrine availability in prefrontal attention networks.","Stimulant excitatory dopamine mechanism versus inhibitory neural suppression misconception"
"PQ_MBH-05_14","C","L2","Conceptual","The student believed stimulant medications work by depressing the central nervous system, confusing stimulants' counterintuitive calming effect on hyperactive behavior with CNS depressants that work through entirely different neurotransmitter mechanisms.","Stimulant paradoxical behavioral effect versus CNS depressant pharmacological mechanism"
"PQ_MBH-05_14","D","L3","Conceptual","The student believed stimulant medications work by directly punishing hyperactive behavior, applying a behavioral conditioning framework to a pharmacological mechanism and not knowing that stimulants act on dopaminergic and noradrenergic synaptic transmission.","Pharmacological neurotransmitter mechanism of stimulants versus behavioral punishment model"
"PQ_MBH-05_15","A","L2","Conceptual","The student believed stimulant medications are the primary pharmacological treatment for childhood anxiety and depression, confusing the dopaminergic ADHD treatment pathway with the serotonergic mechanism that SSRIs target in mood and anxiety disorders.","SSRI serotonergic mechanism for mood disorders versus stimulant dopaminergic ADHD treatment"
"PQ_MBH-05_15","B","L2","Conceptual","The student believed antipsychotics are the first-line medication class for childhood anxiety and depression, confusing dopamine-blocking agents used for psychotic disorders with the serotonin reuptake inhibitors indicated for mood and anxiety conditions.","Antipsychotic dopamine-blocking mechanism versus SSRI first-line indication for anxiety and depression"
"PQ_MBH-05_15","D","L3","Conceptual","The student selected anticholinergics as the medication class used for childhood anxiety and depression, not knowing that anticholinergic agents act on the acetylcholine system and are not indicated for mood or anxiety disorders in pediatric populations.","Anticholinergic mechanism and indication versus SSRIs for pediatric anxiety and depression"
"PQ_MBH-05_16","A","L2","Conceptual","The student believed depression results from excessive dopamine production in prefrontal and limbic regions, confusing the hyperdopaminergic state implicated in psychosis with the monoamine insufficiency—particularly serotonin and norepinephrine—underlying depression.","Hypodopaminergic versus hyperdopaminergic neurotransmitter states in depression versus psychosis"
"PQ_MBH-05_16","C","L2","Conceptual","The student believed excessive GABA activity is the primary neurotransmitter mechanism in depression, not recognizing that excessive inhibitory GABA signaling would produce sedation rather than the anhedonia and low mood characteristic of depressive disorders.","GABA inhibitory sedation function versus monoamine deficiency model of depression"
"PQ_MBH-05_16","D","L3","Conceptual","The student believed insufficient acetylcholine neurotransmission is the primary mechanism in depression, conflating the cholinergic system's role in attention and memory with the serotonergic and noradrenergic pathways implicated in mood disorders.","Cholinergic attention and memory function versus serotonin and norepinephrine monoamine hypothesis of depression"
"PQ_MBH-05_17","A","L3","Conceptual","The student believed sleep duration has no effect on executive functions in children, not having learned that sleep deprivation reliably impairs prefrontal cortex functioning, attention, impulse control, and emotional regulation in pediatric populations.","Sleep deprivation effects on prefrontal executive functioning in children"
"PQ_MBH-05_17","C","L3","Conceptual","The student believed sleep is only neurologically important for teenagers, not recognizing that adequate sleep supports memory consolidation, prefrontal cortex maturation, and executive functioning across all childhood developmental stages, not only adolescence.","Developmental universality of sleep's role in brain functioning across childhood"
"PQ_MBH-05_17","D","L2","Conceptual","The student believed sleep quality is irrelevant to brain development and executive functioning, not recognizing that deep slow-wave sleep stages essential for memory consolidation and prefrontal restoration are determined by sleep quality as well as duration.","Sleep quality and architecture versus quantity in memory consolidation and executive functioning"
"PQ_MBH-05_18","A","L3","Conceptual","The student believed the cerebellum is primarily responsible for language production, not knowing that Broca's area in the left frontal lobe drives speech output while the cerebellum coordinates motor timing and movement rather than language generation.","Broca's area language production versus cerebellar motor coordination and timing"
"PQ_MBH-05_18","B","L2","Conceptual","The student believed the cerebellum primarily handles emotional processing, confusing the limbic system structures—particularly the amygdala—that govern emotional experience and memory with the cerebellum's functions in motor coordination and timing.","Amygdala and limbic emotional processing versus cerebellar motor and timing functions"
"PQ_MBH-05_18","D","L2","Conceptual","The student believed the cerebellum functions exclusively in memory formation, not knowing that memory consolidation is primarily a hippocampal function while the cerebellum specializes in motor coordination, procedural learning, and timing mechanisms.","Hippocampal memory consolidation versus cerebellar procedural motor and timing functions"
"PQ_MBH-05_19","A","L2","Conceptual","The student believed brain development is fully complete by age 12 and that adolescent risk-taking reflects purely behavioral and social choices rather than neurobiological factors, not knowing the prefrontal cortex continues developing into the mid-20s.","Adolescent prefrontal cortex developmental trajectory versus full brain maturation by age 12"
"PQ_MBH-05_19","C","L2","Conceptual","The student believed puberty triggers complete brain maturation by mid-adolescence, eliminating any neurobiological basis for risk-taking, not recognizing that puberty accelerates limbic development while prefrontal cortex maturation extends decades beyond the end of puberty.","Limbic-prefrontal developmental asynchrony versus puberty as brain maturation completion point"
"PQ_MBH-05_19","D","L3","Conceptual","The student believed all adolescent risk-taking indicates mental health pathology regardless of context, not knowing that normative risk-taking is a predictable consequence of the mismatch between early-maturing limbic reward systems and still-developing prefrontal regulation.","Normative adolescent risk-taking as neurobiological developmental phenomenon versus pathological behavior"
"PQ_MBH-05_20","A","L1","Conceptual","The student believed childhood trauma produces no structural or functional changes in the brain, not having learned that chronic early trauma demonstrably reduces hippocampal volume, dysregulates the HPA axis, and alters prefrontal-amygdala connectivity.","Neurobiological effects of early childhood trauma on hippocampus and HPA axis"
"PQ_MBH-05_20","C","L2","Conceptual","The student believed trauma causes neurobiological changes only in adult brains, not knowing that the developing pediatric brain is particularly vulnerable to trauma-related structural changes including reduced hippocampal volume and HPA axis dysregulation during sensitive developmental periods.","Pediatric brain vulnerability to trauma-related neurobiological change versus adult-only assumption"
"PQ_MBH-05_20","D","L2","Conceptual","The student believed childhood trauma produces only behavioral changes without any neurobiological effects on brain structure or function, not recognizing that behavioral symptoms of trauma are the downstream expression of documented structural and neurochemical brain changes.","Trauma neurobiological effects on brain structure versus behavior-only conceptualization"
"item_029","A","L3","Conceptual","The student associated emotions with the parietal lobe, not knowing that the parietal lobe processes spatial information and somatosensory input rather than emotional memory and arousal, which are primary functions of the amygdala within the limbic system.","Parietal lobe somatosensory and spatial function versus amygdala emotional processing"
"item_029","B","L3","Conceptual","The student believed Broca's area is the brain structure primarily associated with emotions, confusing a cortical language region responsible for speech production with the subcortical amygdala that processes fear, emotional memory, and arousal.","Broca's area language production function versus amygdala emotional memory and arousal"
"item_029","C","L1","Conceptual","The student selected the prefrontal cortex as the structure primarily associated with emotions, not distinguishing between the prefrontal cortex's top-down regulation of emotional responses and the amygdala's primary role in detecting and generating emotional reactions.","Prefrontal cortex emotional regulation versus amygdala as primary emotional processing structure"
"item_085","B","L1","Conceptual","The student believed childhood TBI is less serious than adult TBI because greater neuroplasticity ensures full recovery, not knowing that the developing brain is actually more vulnerable to permanent damage because injury disrupts ongoing neural maturation processes.","Pediatric brain vulnerability to TBI versus neuroplasticity-based recovery assumption"
"item_085","C","L1","Conceptual","The student concluded that pediatric TBI will impact cognitive development in most cases, overstating the prevalence of permanent effects without recognizing that TBI outcomes range widely based on injury severity, lesion location, and developmental timing.","TBI outcome variability and prognostic factors versus assumption of universal cognitive impact"
"item_085","D","L2","Conceptual","The student believed pediatric TBI characteristically produces a cognitive profile with significantly higher nonverbal than verbal performance scores, applying an unfounded neuropsychological pattern to TBI when injury effects vary based on lesion location and severity.","TBI neuropsychological profile variability versus assumed nonverbal-verbal score discrepancy pattern"
"item_138","A","L2","Conceptual","The student believed nonverbal reasoning is the basic neurocognitive process underlying reading and academic fluency, conflating a higher-order reasoning construct with the lower-level automaticity and speed of processing that directly supports reading fluency.","Processing speed as basic fluency mechanism versus nonverbal reasoning as higher-order construct"
"item_138","B","L2","Conceptual","The student believed verbal reasoning is the basic neurocognitive function most related to reading fluency, not distinguishing between the higher-order language reasoning involved in comprehension and the foundational processing speed that drives automatic word recognition and fluency.","Verbal reasoning higher-order function versus processing speed as basic neurocognitive fluency mechanism"
"item_138","C","L2","Conceptual","The student believed visual-spatial reasoning is the basic neurocognitive function most related to reading and academic fluency, applying a higher-order reasoning construct to a task better explained by the speed and automaticity of basic processing.","Visual-spatial reasoning higher-order construct versus processing speed as basic fluency mechanism"
"item_230","A","L3","Conceptual","The student identified the occipital lobe as the brain region most correlated with executive functioning, not knowing that the occipital lobe serves as the primary visual cortex while executive functions such as initiation and impulse control are frontal lobe operations.","Occipital lobe visual processing versus frontal lobe executive function correlation"
"item_230","C","L2","Conceptual","The student attributed executive functioning to global diffuse neurocognitive processes rather than a specific brain region, not recognizing that while networks contribute to all functions, the frontal cortex is specifically and highly correlated with executive regulation.","Frontal lobe localization of executive function versus global diffuse brain function"
"item_230","D","L2","Conceptual","The student attributed executive functions such as impulse control, organization, and flexibility to the temporal lobe, confusing language, auditory processing, and memory functions associated with temporal regions with the frontal lobe's executive regulation role.","Temporal lobe language and memory functions versus frontal lobe executive regulation"
"item_231","A","L2","Conceptual","The student predicted right hemisphere damage would cause difficulty with memory for previously learned skills, not knowing that the left hemisphere supports memory for learned facts, logic, and details while the right hemisphere processes novel and nonverbal information.","Left hemisphere learned fact memory versus right hemisphere novel problem-solving"
"item_231","B","L2","Conceptual","The student expected right hemisphere damage to produce phonological processing deficits, not recognizing that phonological processing depends primarily on left hemisphere temporal and frontal language networks while the right hemisphere handles novel, holistic, and spatial processing.","Left hemisphere phonological processing dominance versus right hemisphere novel processing"
"item_231","C","L1","Conceptual","The student predicted reading and spelling difficulties from right hemisphere damage, conflating the left hemisphere's dominance for language-based literacy skills with the right hemisphere's specialization for novel problem-solving, nonverbal reasoning, and holistic spatial processing.","Left hemisphere reading and spelling dominance versus right hemisphere novel and nonverbal processing"
"item_249","B","L1","Procedural","The student identified headaches but omitted the visual difficulties and light sensitivity typical of occipital lobe concussion, and incorrectly recommended home removal rather than school-based support with rest breaks as symptoms gradually resolve.","Occipital lobe concussion symptom profile and school-based return-to-learn management"
"item_249","C","L2","Conceptual","The student predicted fine motor problems and anger outbursts from a posterior head impact, misattributing occipital lobe concussion symptoms to frontal lobe dysfunction rather than the visual processing deficits and light sensitivity that posterior injury produces.","Occipital versus frontal lobe symptom localization for posterior concussion presentation"
"item_249","D","L2","Procedural","The student predicted speech and walking difficulties from a posterior head impact, misassigning occipital concussion to frontal motor and speech regions, and incorrectly recommended complete school exclusion rather than a supported return-to-learn approach.","Posterior head impact symptom localization and return-to-school protocol for mild concussion"
