"UNIQUEID","distractor_letter","distractor_tier","distractor_error_type","distractor_misconception","distractor_skill_deficit"
"PQ_ACA-08_4","D","L3","Conceptual","Student assumed that 'Memory and language only, when in fact multiple components must be considered together.' is the best match, showing confusion about the stem's demand in 'The BRIEF-2 (Behavior Rating Inventory of Executive Function) measures which domains of' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_5","A","L1","Conceptual","Student assumed that 'Specific learning disability affecting phonological processing and decoding skills' is the best match, showing confusion about the stem's demand in 'A student with average intelligence scores low on working memory assessments but' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_5","C","L2","Conceptual","Student assumed that 'Global intellectual disability affecting all cognitive processing and reasoning abilities' is the best match, showing confusion about the stem's demand in 'A student with average intelligence scores low on working memory assessments but' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_5","D","L3","Conceptual","Student assumed that 'Conductive or sensorineural hearing impairment limiting auditory processing capacity' is the best match, showing confusion about the stem's demand in 'A student with average intelligence scores low on working memory assessments but' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_6","A","L1","Conceptual","Student assumed that 'They are unrelated constructs; metacognition is about thinking while EF is about behavior' is the best match, showing confusion about the stem's demand in 'Which statement best describes the relationship between metacognition and executive functioning?' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_6","C","L2","Procedural","Student assumed that 'Executive functioning must be present before metacognition can develop' is the best match, showing confusion about the stem's demand in 'Which statement best describes the relationship between metacognition and executive functioning?' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_6","D","L3","Conceptual","Student assumed that 'Metacognition is irrelevant for school psychology assessment' is the best match, showing confusion about the stem's demand in 'Which statement best describes the relationship between metacognition and executive functioning?' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_7","A","L1","Conceptual","Student assumed that 'Remediating low general intelligence' is the best match, showing confusion about the stem's demand in 'A third-grade teacher implements visual schedules, breaks tasks into smaller steps, and' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_7","C","L2","Conceptual","Student assumed that 'Treating attention deficit disorder through behavioral medication' is the best match, showing confusion about the stem's demand in 'A third-grade teacher implements visual schedules, breaks tasks into smaller steps, and' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_7","D","L3","Conceptual","Student assumed that 'Improving reading fluency and phonics skills' is the best match, showing confusion about the stem's demand in 'A third-grade teacher implements visual schedules, breaks tasks into smaller steps, and' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_8","A","L1","Conceptual","Student assumed that 'These programs produce substantial, lasting improvements in ADHD symptoms and academic performance' is the best match, showing confusion about the stem's demand in 'Research on cognitive training programs (like ""brain training"" or computerized working memory' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_8","C","L2","Conceptual","Student assumed that 'They are effective for ADHD but ineffective for other conditions' is the best match, showing confusion about the stem's demand in 'Research on cognitive training programs (like ""brain training"" or computerized working memory' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_8","D","L2","Procedural","Student assumed that 'They should replace medication as the first-line intervention' is the best match, showing confusion about the stem's demand in 'Research on cognitive training programs (like ""brain training"" or computerized working memory' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_9","A","L2","Procedural","Student assumed that 'Mastery learning (students should perfect one skill before moving to the next)' is the best match, showing confusion about the stem's demand in 'A 10-year-old with weak executive functioning benefits from a reward system that' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_9","C","L2","Conceptual","Student assumed that 'Pure cognitive training without behavioral components' is the best match, showing confusion about the stem's demand in 'A 10-year-old with weak executive functioning benefits from a reward system that' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_9","D","L3","Conceptual","Student assumed that 'Unstructured, child-led learning' is the best match, showing confusion about the stem's demand in 'A 10-year-old with weak executive functioning benefits from a reward system that' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_10","B","L1","Conceptual","Student assumed that 'Cool EF is fast and automatic; hot EF is slow and deliberate' is the best match, showing confusion about the stem's demand in 'Which of the following best describes ""cool"" versus ""hot"" executive functioning?' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_10","C","L3","Conceptual","Student assumed that 'Cool EF develops in infancy; hot EF develops only in adolescence' is the best match, showing confusion about the stem's demand in 'Which of the following best describes ""cool"" versus ""hot"" executive functioning?' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_10","D","L3","Lexical","Student assumed that 'They are the same construct with different terminology' is the best match, showing confusion about the stem's demand in 'Which of the following best describes ""cool"" versus ""hot"" executive functioning?' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_11","A","L2","Procedural","Student assumed that 'The laboratory tests are invalid, without first gathering the information needed to support that step.' is the best match, showing confusion about the stem's demand in 'A student shows strong performance on laboratory EF tasks (working memory, inhibition' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_11","C","L2","Conceptual","Student assumed that 'The student has a learning disability despite normal EF, which forecloses options that should remain open' is the best match, showing confusion about the stem's demand in 'A student shows strong performance on laboratory EF tasks (working memory, inhibition' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_11","D","L3","Conceptual","Student assumed that 'Classroom observations are unreliable and should be ignored' is the best match, showing confusion about the stem's demand in 'A student shows strong performance on laboratory EF tasks (working memory, inhibition' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_12","A","L1","Lexical","Student assumed that 'Long-term memory, which triples in capacity' is the best match, showing confusion about the stem's demand in 'During the preschool years, which executive functioning component shows the most dramatic' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_12","C","L2","Conceptual","Student assumed that 'Processing speed, which approximately doubles' is the best match, showing confusion about the stem's demand in 'During the preschool years, which executive functioning component shows the most dramatic' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_12","D","L3","Conceptual","Student assumed that 'Crystallized intelligence' is the best match, showing confusion about the stem's demand in 'During the preschool years, which executive functioning component shows the most dramatic' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_13","A","L1","Conceptual","Student assumed that 'Remediation—direct training to improve the underlying EF deficit' is the best match, showing confusion about the stem's demand in 'A student with significant EF deficits but average intelligence benefits from external' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_13","C","L2","Conceptual","Student assumed that 'Exclusion—removing the student from situations requiring EF' is the best match, showing confusion about the stem's demand in 'A student with significant EF deficits but average intelligence benefits from external' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_13","D","L3","Conceptual","Student assumed that 'Medication—prescribing stimulants to enhance EF' is the best match, showing confusion about the stem's demand in 'A student with significant EF deficits but average intelligence benefits from external' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_14","A","L1","Lexical","Student assumed that 'Long-term memory encoding' is the best match, showing confusion about the stem's demand in 'Which aspect of executive functioning is most directly affected by sleep deprivation' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_14","B","L2","Conceptual","Student assumed that 'Crystallized intelligence' is the best match, showing confusion about the stem's demand in 'Which aspect of executive functioning is most directly affected by sleep deprivation' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_14","D","L3","Conceptual","Student assumed that 'Reading fluency' is the best match, showing confusion about the stem's demand in 'Which aspect of executive functioning is most directly affected by sleep deprivation' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_15","A","L1","Conceptual","Student assumed that 'Intensive planning and organizational instruction with metacognitive awareness strategies and executive function scaffolding to support decision-making' is the best match, showing confusion about the stem's demand in 'A student demonstrates difficulty with response inhibition (acting without thinking) but shows' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_15","C","L2","Conceptual","Student assumed that 'Abstract reasoning and IQ training programs designed to enhance cognitive processing speed and working memory capacity' is the best match, showing confusion about the stem's demand in 'A student demonstrates difficulty with response inhibition (acting without thinking) but shows' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_15","D","L3","Conceptual","Student assumed that 'Reading comprehension interventions including fluency training, vocabulary development, and comprehension strategy instruction for academic texts' is the best match, showing confusion about the stem's demand in 'A student demonstrates difficulty with response inhibition (acting without thinking) but shows' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_16","A","L1","Conceptual","Student assumed that 'Hippocampus' is the best match, showing confusion about the stem's demand in 'According to neurodevelopmental research, which brain region is primarily responsible for executive' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_16","C","L2","Conceptual","Student assumed that 'Cerebellum' is the best match, showing confusion about the stem's demand in 'According to neurodevelopmental research, which brain region is primarily responsible for executive' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_16","D","L3","Conceptual","Student assumed that 'Amygdala' is the best match, showing confusion about the stem's demand in 'According to neurodevelopmental research, which brain region is primarily responsible for executive' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_17","A","L1","Conceptual","Student assumed that 'Intellectual disability affecting reasoning, comprehension, and adaptive functioning across multiple domains and contexts' is the best match, showing confusion about the stem's demand in 'A student can accurately complete a math problem step-by-step when an adult' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_17","C","L2","Conceptual","Student assumed that 'Mathematical learning disability affecting calculation skills, number sense, and math fact fluency even with direct instruction' is the best match, showing confusion about the stem's demand in 'A student can accurately complete a math problem step-by-step when an adult' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_17","D","L3","Procedural","Student assumed that 'Attention deficit disorder causing difficulty sustaining focus, following multi-step directions, and completing tasks requiring sustained concentration' is the best match, showing confusion about the stem's demand in 'A student can accurately complete a math problem step-by-step when an adult' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_18","A","L2","Procedural","Student assumed that 'Executive functioning reaches adult-level capacity by age 8-9 and remains stable thereafter' is the best match, showing confusion about the stem's demand in 'Which of the following best describes the developmental trajectory of executive functioning' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_18","C","L2","Conceptual","Student assumed that 'Executive functioning deteriorates during adolescence due to hormonal changes' is the best match, showing confusion about the stem's demand in 'Which of the following best describes the developmental trajectory of executive functioning' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_18","D","L3","Conceptual","Student assumed that 'Executive functioning is fully present at birth and requires no developmental change' is the best match, showing confusion about the stem's demand in 'Which of the following best describes the developmental trajectory of executive functioning' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"PQ_ACA-08_19","A","L1","Conceptual","Student assumed that 'Longer test-taking time, which does not account for the specific constellation of characteristics given.' is the best match, showing confusion about the stem's demand in 'A school psychologist is recommending accommodations for a student with weak working' and misidentifying what the item is truly asking them to preserve or prioritize.","Distinction between accommodations, modifications, and access supports under grade-level standards"
"PQ_ACA-08_19","C","L2","Conceptual","Student assumed that 'Reducing reading demands, when the described profile points to a different explanation.' is the best match, showing confusion about the stem's demand in 'A school psychologist is recommending accommodations for a student with weak working' and misidentifying what the item is truly asking them to preserve or prioritize.","Distinction between accommodations, modifications, and access supports under grade-level standards"
"PQ_ACA-08_19","D","L3","Conceptual","Student assumed that 'Lowering grade-level standards, which does not account for the specific constellation of characteristics given.' is the best match, showing confusion about the stem's demand in 'A school psychologist is recommending accommodations for a student with weak working' and misidentifying what the item is truly asking them to preserve or prioritize.","Distinction between accommodations, modifications, and access supports under grade-level standards"
"PQ_ACA-08_20","A","L3","Conceptual","Student assumed that 'Executive functioning affects only math performance, not reading or writing' is the best match, showing confusion about the stem's demand in 'Which statement accurately reflects the relationship between executive functioning and academic performance' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_20","C","L3","Conceptual","Student assumed that 'Executive functioning is unrelated to academics; intelligence is the only factor that matters' is the best match, showing confusion about the stem's demand in 'Which statement accurately reflects the relationship between executive functioning and academic performance' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"PQ_ACA-08_20","D","L3","Conceptual","Student assumed that 'Executive functioning only affects students with ADHD, not typically developing students' is the best match, showing confusion about the stem's demand in 'Which statement accurately reflects the relationship between executive functioning and academic performance' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_022","A","L1","Conceptual","Student assumed that 'Processing speed' is the best match, showing confusion about the stem's demand in 'On most mainstream cognitive test batteries, what major domain evaluates a student's' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_022","C","L2","Conceptual","Student assumed that 'Functional memory' is the best match, showing confusion about the stem's demand in 'On most mainstream cognitive test batteries, what major domain evaluates a student's' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_022","D","L3","Conceptual","Student assumed that 'Nonverbal memory' is the best match, showing confusion about the stem's demand in 'On most mainstream cognitive test batteries, what major domain evaluates a student's' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_066","B","L1","Conceptual","Student assumed that 'Nonverbal learning' is the best match, showing confusion about the stem's demand in 'Executive function is primarily associated with which of the following?' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_066","C","L2","Conceptual","Student assumed that 'Spatial reasoning' is the best match, showing confusion about the stem's demand in 'Executive function is primarily associated with which of the following?' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_066","D","L3","Conceptual","Student assumed that 'Reading' is the best match, showing confusion about the stem's demand in 'Executive function is primarily associated with which of the following?' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_082","A","L1","Lexical","Student assumed that 'Short-term memory' is the best match, showing confusion about the stem's demand in 'A student is asked to dial a phone number while hearing the' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_082","C","L2","Conceptual","Student assumed that 'Encoding' is the best match, showing confusion about the stem's demand in 'A student is asked to dial a phone number while hearing the' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_082","D","L3","Conceptual","Student assumed that 'Transient memory' is the best match, showing confusion about the stem's demand in 'A student is asked to dial a phone number while hearing the' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_083","A","L1","Conceptual","Student assumed that 'Positive self-esteem' is the best match, showing confusion about the stem's demand in 'A school-wide social-emotional learning (SEL) program may include the development of classroom' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"item_083","B","L2","Conceptual","Student assumed that 'Positive self-image' is the best match, showing confusion about the stem's demand in 'A school-wide social-emotional learning (SEL) program may include the development of classroom' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"item_083","D","L3","Conceptual","Student assumed that 'Gratitude' is the best match, showing confusion about the stem's demand in 'A school-wide social-emotional learning (SEL) program may include the development of classroom' and misidentifying what the item is truly asking them to preserve or prioritize.","Developmental milestone expectations and context-linked interpretation of age-typical behavior"
"item_098","A","L1","Conceptual","Student assumed that 'Deduction' is the best match, showing confusion about the stem's demand in 'An educator teaches a student to employ a problem-solving method that reduces' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_098","B","L2","Conceptual","Student assumed that 'Successive processing' is the best match, showing confusion about the stem's demand in 'An educator teaches a student to employ a problem-solving method that reduces' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_098","C","L3","Conceptual","Student assumed that 'Logical reasoning' is the best match, showing confusion about the stem's demand in 'An educator teaches a student to employ a problem-solving method that reduces' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_120","A","L1","Conceptual","Student assumed that 'Sequential' is the best match, showing confusion about the stem's demand in 'The ability to analyze and synthesize several pieces of information at once' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_120","B","L2","Conceptual","Student assumed that 'Nonverbal' is the best match, showing confusion about the stem's demand in 'The ability to analyze and synthesize several pieces of information at once' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_120","C","L3","Conceptual","Student assumed that 'Metacognitive' is the best match, showing confusion about the stem's demand in 'The ability to analyze and synthesize several pieces of information at once' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_197","B","L1","Conceptual","Student assumed that 'A time interval observation and recommendation to the school's Multi-Tiered System of Supports (MTSS) process' is the best match, showing confusion about the stem's demand in 'A teacher who typically gives students large projects and assignments asks the' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_197","C","L2","Conceptual","Student assumed that 'A review of academic records, followed by a consult with the parents' is the best match, showing confusion about the stem's demand in 'A teacher who typically gives students large projects and assignments asks the' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_197","D","L3","Conceptual","Student assumed that 'A narrative observation and recommendation to the school's response-to-intervention (RTI) process' is the best match, showing confusion about the stem's demand in 'A teacher who typically gives students large projects and assignments asks the' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_244","A","L1","Conceptual","Student assumed that 'Antisocial personality disorder' is the best match, showing confusion about the stem's demand in 'A school psychologist is counseling students who sacrifice sleep to play hours' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_244","B","L2","Conceptual","Student assumed that 'Attention deficit hyperactivity disorder (ADHD)-inattentive type' is the best match, showing confusion about the stem's demand in 'A school psychologist is counseling students who sacrifice sleep to play hours' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
"item_244","C","L3","Conceptual","Student assumed that 'Aggressive tendencies and poor social skills' is the best match, showing confusion about the stem's demand in 'A school psychologist is counseling students who sacrifice sleep to play hours' and misidentifying what the item is truly asking them to preserve or prioritize.","Precise construct boundaries for selecting the correct framework in school psychology scenarios"
