"UNIQUEID","distractor_letter","distractor_tier","distractor_error_type","distractor_misconception","distractor_skill_deficit"
"item_062","D","L2","Conceptual","The student believed that APA has a regulatory role over school psychologists in clinical settings.","APA's role in school psychology"
"item_062","E","L3","Lexical","The student believed that option E was a valid choice despite it being unused.","Understanding of test option validity"
"item_062","F","L3","Lexical","The student believed that this option was relevant to the question.","Understanding of relevant professional associations"
"item_119","A","L2","Conceptual","The student believed NASP opposes homeschooling due to concerns about educational quality.","NASP position on homeschooling collaboration"
"item_119","C","L2","Conceptual","The student believed NASP's position focuses on social risks of homeschooling.","NASP position on homeschooling collaboration"
"item_119","D","L2","Conceptual","The student believed that homeschooling inherently results in different learning styles that affect assessment validity.","NASP guidelines on assessment for homeschooled students"
"item_119","E","L3","Lexical","The student believed that NASP has a specific position that was not provided in the options.","NASP official position statements"
"item_119","F","L3","Lexical","The student believed there was an additional option not provided.","Understanding NASP's official position statements"
"item_245","A","L2","Procedural","The student believed formal training alone ensures proficiency with a new test.","Test administration proficiency development process"
"item_245","B","L1","Conceptual","The student believed that informal reporting mitigates the need for proficiency.","ethical standards for test administration"
"item_245","D","L2","Procedural","The student believed that watching a video is sufficient for proficiency.","Supervised practice requirement for test administration"
"item_245","E","L3","Lexical","The student believed that option E was a valid choice despite it being unused.","Attention to detail in test instructions"
"item_245","F","L3","Lexical","The student believed that option F was a valid choice despite it being unused.","Understanding test administration guidelines"
