"UNIQUEID","distractor_letter","distractor_tier","distractor_error_type","distractor_misconception","distractor_skill_deficit"
"PQ_PSY-04_11","C","L2","Procedural","The student believed that eligibility for special education should be determined before assessing language proficiency.","Pre-assessment considerations for ELL students"
"PQ_PSY-04_11","D","L2","Conceptual","The student believed placement decisions should be made before assessing language proficiency.","Pre-assessment considerations for ELL students"
"PQ_PSY-04_12","A","L2","Conceptual","The student believed that the silent period is due to personality traits like shyness.","Silent period in language acquisition"
"PQ_PSY-04_12","C","L1","Conceptual","The student believed the silent period indicates a psychological issue requiring intervention.","Distinction between silent period and communication disorders"
"PQ_PSY-04_12","D","L2","Conceptual","The student believed that delaying instruction is beneficial during the silent period.","language acquisition instructional strategies"
"PQ_PSY-04_13","A","L1","Conceptual","The student believed that any academic deficit in an ELL student indicates a learning disability.","IDEA criteria for learning disability identification"
"PQ_PSY-04_13","C","L2","Conceptual","The student believed that ESL instruction alone would address both language and academic deficits.","Dual discrepancy model in special education"
"PQ_PSY-04_13","D","L2","Conceptual","The student believed that language differences fully explain academic deficits.","Dual discrepancy model in bilingual assessment"
"PQ_PSY-04_14","A","L1","Conceptual","The student believed that assessing language proficiency is not part of best practices.","language proficiency assessment in diverse populations"
"PQ_PSY-04_14","B","L1","Conceptual","The student believed that using normed tests ensures cultural fairness.","Cultural competence in assessment practices"
"PQ_PSY-04_14","D","L2","Conceptual","The student believed that educational history and acculturation are irrelevant in assessments.","cultural competence in assessment practices"
"PQ_PSY-04_15","A","L3","Conceptual","The student believed that literacy deficits in both languages indicate a complete lack of readiness for learning.","ELL literacy development stages"
"PQ_PSY-04_15","C","L3","Conceptual","The student believed that intelligence is the sole determinant of reading ability.","Understanding of language-based learning disabilities"
"PQ_PSY-04_15","D","L2","Conceptual","The student believed that literacy deficits in ELL students resolve naturally over time.","ELL literacy intervention necessity"
"PQ_PSY-04_16","A","L1","Conceptual","The student believed that using culturally responsive tools alone is sufficient to address disproportionality.","Culturally responsive assessment integration"
"PQ_PSY-04_16","B","L1","Procedural","The student believed that implementing MTSS alone could address disproportionate representation.","Comprehensive approach to reducing disproportionality"
"PQ_PSY-04_16","C","L1","Conceptual","The student believed that comprehensive evaluation alone can address disproportionate representation.","comprehensive evaluation procedures"
"PQ_PSY-04_17","A","L1","Conceptual","The student believed that standardized test norms are universally applicable.","Cultural competence in assessment interpretation"
"PQ_PSY-04_17","C","L3","Conceptual","The student believed that standardized test scores are universally applicable without cultural considerations.","cultural competence in assessment interpretation"
"PQ_PSY-04_17","D","L3","Conceptual","The student believed cultural context is irrelevant if action is needed.","Culturally responsive assessment interpretation"
"PQ_PSY-04_18","A","L2","Conceptual","The student believed that learning languages sequentially prevents full bilingual proficiency.","language acquisition stages in bilingualism"
"PQ_PSY-04_18","C","L2","Conceptual","The student believed that learning languages sequentially enhances overall learning ability.","Cognitive advantages of bilingualism"
"PQ_PSY-04_18","D","L2","Conceptual","The student believed that assessment practices are identical for all bilinguals.","differences in assessment for bilingual types"
"PQ_PSY-04_19","A","L1","Conceptual","The student believed that standardized test scores are universally applicable without context.","Cultural and linguistic diversity considerations in assessment"
"PQ_PSY-04_19","C","L1","Conceptual","The student believed that low achievement scores directly indicate a learning disability.","IDEA criteria for identifying learning disabilities"
"PQ_PSY-04_19","D","L2","Conceptual","The student believed that language proficiency is the sole determinant of academic performance.","comprehensive assessment of diverse educational backgrounds"
"PQ_PSY-04_20","A","L1","Procedural","The student believed that assessing in both languages alone is sufficient.","comprehensive evaluation components for diverse students"
"PQ_PSY-04_20","B","L2","Conceptual","The student believed that language proficiency assessment alone is sufficient for evaluation.","comprehensive evaluation for learning disabilities"
"PQ_PSY-04_20","C","L2","Conceptual","The student believed that only historical information is sufficient for evaluation.","comprehensive evaluation for diverse students"
"item_026","A","L3","Conceptual","The student believed that age is the primary factor affecting test reliability in diverse populations.","understanding cultural bias in standardized testing"
"item_026","C","L2","Conceptual","The student believed that overrepresentation in special education is the primary concern with standardized assessments.","understanding cultural bias in standardized testing"
"item_026","D","L2","Conceptual","Mainstream assessments are entirely invalid for minority groups due to norming issues.","understanding of cultural bias in assessment"
"item_026","E","L3","Lexical","The student believed that option E was a valid choice despite it being unused.","Attention to provided answer options"
"item_026","F","L3","Lexical","The student believed this option was relevant to the question.","Understanding of test bias in diverse populations"
"item_145","A","L2","Procedural","The student believed that certification by a specific association is required for interpreters in assessments.","appropriate use of interpreters in assessments"
"item_145","B","L2","Conceptual","The student believed that using tests normed on a Spanish group ensures cultural fairness.","cross-cultural assessment practices"
"item_145","D","L2","Procedural","The student believed that qualitative data alone is sufficient for assessment.","comprehensive bilingual assessment procedures"
"item_145","E","L3","Lexical","The student believed that option E was a valid choice despite it being unused.","Understanding of test question format"
"item_145","F","L3","Lexical","The student believed that option F was a valid choice without reading it.","Attention to detail in test instructions"
