UNIQUEID,distractor_letter,distractor_tier,distractor_error_type,distractor_misconception,distractor_skill_deficit
"PQ_DBD-01_14","D","L2","Procedural","Student prioritized immediate observation without first synthesizing prior data, missing the value of records in defining what to observe and why.","Data-driven observation targeting after records analysis"
"PQ_DBD-01_15","A","L2","Conceptual","Student generalized one student's context effect into a universal instructional rule, confusing individual ecological data with broad classroom effectiveness claims.","Ecological interpretation of observation findings without overgeneralization"
"PQ_DBD-01_15","C","L1","Conceptual","Student interpreted situational engagement differences as diagnostic evidence of disorder, skipping functional contextual analysis for intervention planning.","Contextual behavior variability versus diagnostic inference"
"PQ_DBD-01_15","D","L2","Procedural","Student concluded observation findings remove need for further evaluation, mistaking useful contextual data for a complete assessment decision.","Integrating observational findings within broader evaluation process"
"PQ_DBD-01_16","A","L1","Conceptual","Student assumed high variability with flat trend proves intervention failure and immediate discontinuation, rather than signaling need to investigate implementation and measurement factors.","Interpreting variable CBM data before intervention decisions"
"PQ_DBD-01_16","B","L2","Conceptual","Student believed variable CBM data are invalid by default and should be discarded, confusing data complexity with psychometric unusability.","CBM data validity versus interpretive uncertainty"
"PQ_DBD-01_16","C","L2","Conceptual","Student interpreted variability as evidence of strong progress despite no upward trend, conflating fluctuation with positive response trajectory.","Trend analysis principles in progress monitoring"
"PQ_DBD-01_17","A","L2","Conceptual","Student assumed multi-setting observation is legally mandated in every case, confusing best-practice comprehensiveness with explicit IDEA requirements.","Legal mandates versus recommended assessment practices"
"PQ_DBD-01_17","C","L3","Conceptual","Student believed observing across settings is more time-efficient than focused single-setting data collection, misunderstanding practical assessment logistics.","Efficiency trade-offs in multi-setting behavioral observation"
"PQ_DBD-01_17","D","L1","Conceptual","Student assumed cross-setting assessment implies greater problem severity, rather than recognizing it clarifies context specificity of behavior.","Purpose of multi-setting observation for contextual pattern detection"
"PQ_DBD-01_18","A","L2","Conceptual","Student assumed higher standardized scores invalidate achievement testing when inconsistent with CBM, instead of recognizing the two tools sample different constructs and contexts.","Construct differences between standardized tests and CBM"
"PQ_DBD-01_18","B","L1","Conceptual","Student treated CBM difficulty mismatch as the core explanation, overlooking the broader principle that standardized and curriculum-based measures answer different performance questions.","Framework for interpreting cross-measure discrepancies"
"PQ_DBD-01_18","D","L2","Conceptual","Student attributed discrepancy to low motivation without evidence, replacing measurement interpretation with dispositional speculation.","Evidence-based interpretation versus motivational attribution bias"
"PQ_DBD-01_19","A","L1","Procedural","Student accepted socially desirable interview responses without probing, assuming self-report alone is sufficient for valid motivation conclusions.","Interview probing techniques and data triangulation"
"PQ_DBD-01_19","B","L2","Conceptual","Student equated socially desirable responding with deliberate dishonesty and terminated rapport-building inquiry, misreading a common response bias.","Understanding social desirability bias in student interviews"
"PQ_DBD-01_19","D","L1","Procedural","Student discarded interview data entirely and over-relied on testing, rather than retaining interview information and cross-validating with other sources.","Integration of biased self-report within multimethod assessment"
"PQ_DBD-01_20","A","L1","Procedural","Student believed RIOT report writing should list methods separately and avoid synthesis, missing the evaluator's role in integrating convergent and discrepant evidence.","Synthesis expectations in multimethod evaluation reporting"
"PQ_DBD-01_20","B","L1","Conceptual","Student assumed standardized tests are inherently most trustworthy and should dominate conclusions, rather than being interpreted alongside interview, record, and observation data.","Equal-footing interpretation across formal and informal data sources"
"PQ_DBD-01_20","D","L2","Procedural","Student prioritized recency over relevance and discarded historical data, overlooking longitudinal context needed to interpret current functioning accurately.","Use of historical context in comprehensive evaluation conclusions"
"item_069","A","L1","Procedural","Student skipped assessment and moved directly to intervention tactics, assuming maintenance variables can be identified accurately without first conducting a formal functional analysis.","FBA-first sequence before behavior intervention planning"
"item_069","B","L2","Procedural","Student treated discipline planning as the initial step, confusing behavior management consequences with assessment-driven problem identification.","Distinction between disciplinary response and FBA process"
"item_069","D","L1","Procedural","Student moved to writing a support plan before establishing antecedent-consequence function, reversing assessment-before-plan workflow.","Behavior support planning contingent on completed functional assessment"
"item_070","B","L2","Conceptual","Student believed authentic or informal assessment counts as formal methodology, conflating assessment structure and psychometric standardization.","Formal versus informal assessment classification criteria"
"item_070","C","L3","Conceptual","Student assumed standardized tools are primarily distinguished by speed, missing that their defining feature is norm-referenced psychometric comparison.","Core defining features of standardized assessment"
"item_070","D","L2","Conceptual","Student overgeneralized that authentic assessments are quicker, confusing logistical convenience with their qualitative, context-rich purpose.","Purpose and characteristics of authentic informal assessment"
"item_096","A","L1","Conceptual","Student believed multiple standardized tests alone satisfy best practice, undervaluing the required integration of formal and informal data for eligibility decisions.","Comprehensive evaluation standards requiring formal and informal methods"
"item_096","B","L2","Procedural","Student focused on team presentation sequence rather than data-source quality, mistaking administrative order for core assessment best practice.","Evaluation process steps versus evidence-composition requirements"
"item_096","D","L1","Conceptual","Student treated one classroom observation as sufficient best practice, missing that observation is one informal component within a broader multimethod battery.","Role of observation within multimethod eligibility assessment"
"item_100","B","L1","Conceptual","Student confused the specific positive-impression carryover of halo effect with the broader term observer bias.","Specific bias taxonomy: halo effect as a subtype"
"item_100","C","L2","Conceptual","Student attributed favorable impressions to cultural interpretation issues rather than recognizing the core mechanism is generalized positive trait spillover.","Distinguishing cultural bias from halo effect mechanism"
"item_100","D","L2","Lexical","Student selected another named effect because it sounded familiar, but Hawthorne concerns participant behavior change, not observer impression contamination.","Terminology discrimination: halo effect vs Hawthorne effect"
"item_118","A","L1","Lexical","Student confused running record with interval coding, likely matching on 'recording' language rather than the narrative description method.","Terminology mapping of running record to narrative recording"
"item_118","C","L2","Lexical","Student associated running record with event recording due to counting focus, missing that running records emphasize descriptive sequential notes.","Difference between narrative and event recording systems"
"item_118","D","L2","Conceptual","Student assumed running record means continuous quantitative sampling, not recognizing it refers to qualitative narrative documentation.","Narrative observational methods versus continuous quantification"
"item_127","B","L1","Conceptual","Student selected latency despite unclear behavior onset timing and time constraints, confusing onset-delay measurement with efficient occurrence sampling.","Selecting interval time sampling under practical observation constraints"
"item_127","C","L3","Lexical","Student chose an official-sounding but invalid term, indicating terminology familiarity gaps rather than method understanding.","Valid observational terminology in school psychology practice"
"item_127","D","L2","Conceptual","Student treated off-task behavior as best measured by duration despite uncertain start and stop boundaries in this classroom scenario.","When duration recording is inappropriate for target behavior"
"item_129","B","L1","Conceptual","Student assumed structured interviews allow sufficient follow-up while preserving validity, overlooking the flexibility advantage of semi-structured formats.","Structured versus semi-structured interview trade-offs"
"item_129","C","L3","Lexical","Student selected a plausible-sounding label that is not a standard interview type in assessment practice.","Recognized interview taxonomy used in school psychology"
"item_129","D","L2","Lexical","Student treated standardized interview as equivalent to semi-structured validity plus follow-up capability, conflating related terms.","Terminology distinction across interview format categories"
"item_131","A","L1","Conceptual","Student confused level with trend, treating current performance magnitude as if it represented directional change across time.","RTI graph interpretation: level versus trend"
"item_131","C","L2","Conceptual","Student interpreted pattern-of-change as variability, mixing consistency spread with directional slope concepts.","RTI data features: trend versus variability"
"item_131","D","L3","Lexical","Student selected reliability as a data-pattern descriptor, confusing psychometric consistency terminology with progress-monitoring graph metrics.","Progress-monitoring vocabulary versus psychometric terminology"
"item_133","A","L2","Procedural","Student recommended intensifying effort on response rate without modifying instructional supports despite stagnant performance indicators.","Decision rules for instructional modification in RTI"
"item_133","C","L1","Procedural","Student jumped to changing intervention type entirely rather than first refining implementation with prompts, modeling, and corrective feedback.","Graduated intervention adjustment hierarchy in RTI"
"item_133","D","L2","Conceptual","Student relied on last-point momentum language to justify escalation, misreading minimal data as evidence of constructive trend.","Using data trends appropriately for intervention decisions"
"item_135","A","L1","Conceptual","Student believed valid informal data alone meets comprehensive evaluation requirements, overlooking mandated inclusion of multiple formal and informal sources.","Required breadth of information sources in special education evaluations"
"item_135","C","L1","Conceptual","Student restricted required evidence to standardized formal tests, ignoring legal and best-practice emphasis on multimethod assessment.","Limitations of formal-test-only evaluation models"
"item_135","D","L2","Conceptual","Student treated RTI and observation as sufficient by themselves, failing to include the broader mix of formal and informal information sources.","Comprehensive source integration beyond RTI and observation"
"item_148","A","L1","Conceptual","Student replaced frequency with variability, confusing a core behavior dimension with a secondary data characteristic.","Core target behavior dimensions in functional analysis"
"item_148","C","L2","Lexical","Student chose quantity and quality as generic descriptors, not recognizing standardized analytic terms used in behavioral data collection.","Standard behavioral measurement terminology for FBA"
"item_148","D","L2","Lexical","Student substituted quality for intensity, indicating partial recall of the triad but incorrect technical label retrieval.","Technical term retrieval: intensity versus quality"
"item_170","B","L1","Conceptual","Student chose tools already represented in prior assessment and missed the remaining gap of records review plus direct observation needed for completeness.","Identifying missing components in comprehensive evaluation batteries"
"item_170","C","L2","Conceptual","Student selected repeated checklist content, assuming additional rating scales increase comprehensiveness more than adding contextual and historical RIOT components.","Avoiding redundant measures in comprehensive assessment planning"
"item_170","D","L1","Conceptual","Student emphasized parent interview and adaptive testing but overlooked direct observation and records synthesis as key missing elements in an initial comprehensive evaluation.","Completing RIOT coverage with records and in-class observation"
