"UNIQUEID","distractor_letter","distractor_tier","distractor_error_type","distractor_misconception","distractor_skill_deficit"
"PQ_ACA-06_6","A","L2","Conceptual","The student believed that Bandura's theory focuses solely on direct experience.","Bandura's observational learning concept"
"PQ_ACA-06_6","C","L3","Conceptual","The student believed that learning is based on innate responses rather than external influences.","Bandura's social learning theory principles"
"PQ_ACA-06_6","D","L2","Conceptual","The student believed that Bandura's theory focuses solely on behaviorist principles.","Bandura's emphasis on observational learning"
"PQ_ACA-06_7","A","L2","Conceptual","The student believed ZPD involves academic performance over time rather than learning potential.","Vygotsky's zone of proximal development definition"
"PQ_ACA-06_7","C","L2","Conceptual","The student believed that ZPD involves comparing intelligence with achievement levels.","understanding Vygotsky's ZPD concept"
"PQ_ACA-06_7","D","L2","Conceptual","The student believed ZPD involves comparing grade level with age.","developmental assessment interpretation"
"PQ_ACA-06_8","A","L1","Conceptual","The student believed that children in the preoperational stage can think logically about concrete objects.","Piaget's stages of cognitive development"
"PQ_ACA-06_8","C","L1","Conceptual","The student believed that abstract reasoning develops in early childhood.","Piaget's stages of cognitive development"
"PQ_ACA-06_8","D","L3","Conceptual","The student believed that sensorimotor characteristics extend into the preoperational stage.","Piaget's stages of cognitive development"
"PQ_ACA-06_9","A","L1","Conceptual","The student believed that children in the concrete operational stage can handle abstract thinking.","Piaget's stages of cognitive development"
"PQ_ACA-06_9","C","L3","Conceptual","The student believed that children in the concrete operational stage rely solely on sensory and motor skills.","Piaget's sensorimotor stage characteristics"
"PQ_ACA-06_9","D","L2","Conceptual","The student believed that realistic play is a key feature of the concrete operational stage.","Piaget's stages of cognitive development"
"PQ_ACA-06_10","A","L3","Conceptual","The student believed that working memory has no capacity limits.","Working memory capacity constraints"
"PQ_ACA-06_10","B","L2","Conceptual","The student believed working memory can only hold a very small number of items.","Miller's law on working memory capacity"
"PQ_ACA-06_10","D","L3","Conceptual","The student believed that working memory can hold a large amount of information similar to long-term memory.","working memory capacity limits"
"PQ_ACA-06_11","A","L3","Conceptual","The student believed that schema theory involves unlimited memory capacity.","schema theory's limitations on memory capacity"
"PQ_ACA-06_11","C","L2","Conceptual","The student believed that memory functions like a database storing facts without any structure.","schema theory's organizational role in memory"
"PQ_ACA-06_11","D","L2","Conceptual","The student believed that schemas are static structures that do not adapt over time.","schema theory's dynamic nature"
"PQ_ACA-06_12","A","L1","Conceptual","The student believed that providing more information enhances learning regardless of cognitive load.","Cognitive load theory principles"
"PQ_ACA-06_12","C","L3","Conceptual","The student believed that cognitive load does not impact the learning process.","Cognitive load theory fundamentals"
"PQ_ACA-06_12","D","L2","Conceptual","The student believed that expertise eliminates cognitive load entirely.","Cognitive load theory's expertise reversal effect"
"PQ_ACA-06_13","A","L2","Lexical","The student believed transfer of learning involves physical relocation.","Understanding of transfer of learning concept"
"PQ_ACA-06_13","C","L3","Conceptual","The student believed that transfer of learning involves losing prior knowledge.","Understanding of transfer of learning concept"
"PQ_ACA-06_13","D","L3","Lexical","The student believed that 'transfer' refers to physical movement.","Understanding of 'transfer of learning' concept"
"PQ_ACA-06_14","A","L1","Conceptual","Students believed that learning is a passive process where teachers impart knowledge directly.","Constructivist learning theory principles"
"PQ_ACA-06_14","C","L2","Conceptual","The student believed that constructivism leads to uniform learning outcomes.","individual differences in constructivist learning"
"PQ_ACA-06_14","D","L2","Conceptual","Students believed that constructivism involves direct instruction without exploration.","Constructivist teaching strategies"
"PQ_ACA-06_15","A","L1","Conceptual","The student believed that learning theories generally emphasize independence from context.","Situated learning theory contextual dependency"
"PQ_ACA-06_15","C","L1","Conceptual","The student believed that context does not influence learning processes or outcomes.","Situated learning theory context relevance"
"PQ_ACA-06_15","D","L3","Conceptual","The student believed that learning is restricted to formal educational settings.","Situated learning theory's emphasis on real-world contexts"
"PQ_ACA-06_16","A","L1","Conceptual","The student believed that the question was about the limitations of extrinsic motivation rather than the benefits of intrinsic motivation.","Intrinsic vs. extrinsic motivation sustainability"
"PQ_ACA-06_16","C","L2","Conceptual","The student believed that a combination of intrinsic and extrinsic motivation is necessary for all students to succeed.","Intrinsic vs. extrinsic motivation sustainability"
"PQ_ACA-06_16","D","L2","Conceptual","The student believed that intrinsic motivation requires external supports to be effective.","Self-Determination Theory application"
"PQ_ACA-06_17","A","L1","Conceptual","The student believed that attributing failure to lack of effort leads to giving up.","Weiner's attribution theory on effort attribution"
"PQ_ACA-06_17","C","L2","Conceptual","The student believed that attributing failure to internal factors always leads to learned helplessness.","Attribution theory internal controllable factors"
"PQ_ACA-06_17","D","L2","Conceptual","The student believed that attributing failure to internal factors always leads to discouragement.","Attribution theory's impact on motivation"
"PQ_ACA-06_18","A","L1","Conceptual","Students believed that dual coding theory supports single modality encoding.","Dual coding theory's dual modality encoding principle"
"PQ_ACA-06_18","C","L2","Conceptual","The student believed that visual information is universally more effective than verbal information.","Dual coding theory's balanced view on visual and verbal codes"
"PQ_ACA-06_18","D","L2","Conceptual","The student believed that dual coding creates cognitive overload by using multiple pathways.","Cognitive load theory application"
"PQ_ACA-06_19","A","L2","Conceptual","The student believed that solving the problem relied solely on memorizing steps.","Understanding of transfer of learning"
"PQ_ACA-06_19","C","L2","Conceptual","The student believed that success in solving the novel problem indicates a lack of understanding.","Understanding of transfer of learning"
"PQ_ACA-06_19","D","L2","Conceptual","The student believed that skills learned are not applicable outside the original context.","Generalization of learned strategies"
"PQ_ACA-06_20","A","L2","Conceptual","The student believed that learning through association applies to hands-on science experiments.","Classical conditioning principles in educational contexts"
"PQ_ACA-06_20","B","L2","Conceptual","The student believed that reinforcement and punishment are the primary drivers of learning in all contexts.","Behaviorist learning theory application"
"PQ_ACA-06_20","D","L2","Conceptual","The student believed that schema theory alone accounts for deeper learning in hands-on activities.","Constructivism and cognitive load theory"
"item_056","A","L2","Conceptual","The student believed that variable reinforcement enhances intrinsic motivation.","Understanding of intrinsic vs. extrinsic motivation"
"item_056","B","L1","Conceptual","The student believed that tangible rewards effectively foster intrinsic motivation.","Self-Determination Theory principles"
"item_056","C","L2","Conceptual","The student believed that verbal praise inherently fosters intrinsic motivation.","Self-Determination Theory application"
"item_056","E","L3","Lexical","The student believed that any unused option might be correct by default.","Understanding of intrinsic motivation strategies"
"item_056","F","L3","Lexical","The student believed that any unused option could be correct.","Understanding of educational theorists' views on motivation"
"item_077","A","L2","Conceptual","The student believed that negative thinking patterns are the same as attributing events to external factors.","Distinction between metacognition and locus of control"
"item_077","B","L1","Conceptual","The student believed that attributing outcomes to personal control aligns with the scenario.","Understanding of locus of control theory"
"item_077","D","L2","Conceptual","The student believed that negative self-talk directly indicates poor self-esteem.","Understanding of locus of control theory"
"item_077","E","L3","Lexical","The student believed that the unused option was relevant to the scenario.","Understanding of locus of control concepts"
"item_077","F","L3","Lexical","The student believed that unused options are always incorrect.","Understanding of test-taking strategies"
"item_090","B","L3","Conceptual","The student believed that aggression observed in media is stored and later expressed as latent aggression.","Bandura's social learning theory"
"item_090","C","L1","Conceptual","The student believed that observational learning and modeling are interchangeable terms.","Distinction between modeling and observational learning"
"item_090","D","L2","Conceptual","The student believed that all learned behaviors from observation fall under behavioral learning.","Distinction between modeling and behavioral learning"
"item_090","E","L3","Lexical","The student believed that an unused option could be a valid choice.","Understanding of test-taking strategies"
"item_090","F","L3","Lexical","The student believed that any unused option could be a valid choice.","Understanding of test-taking strategies"
"item_162","A","L1","Conceptual","The student believed that external locus of control directly results in visible helplessness.","Understanding of learned helplessness theory"
"item_162","C","L3","Conceptual","The student believed that external locus of control is related to self-control issues.","Understanding of locus of control theory"
"item_162","D","L2","Conceptual","The student believed that external locus of control is related to cognitive processing issues.","Understanding of locus of control theory"
"item_162","E","L3","Lexical","The student believed this option was relevant despite it being unused.","Understanding of test-taking strategies"
"item_162","F","L3","Lexical","The student believed that any unused option could be correct.","Understanding of test-taking strategies"
"item_167","A","L3","Conceptual","The student believed that Maslow's hierarchy of needs includes learning aggressive behaviors.","Maslow's hierarchy of needs"
"item_167","B","L2","Conceptual","The student believed that behavior is learned through reinforcement and punishment alone.","Operant conditioning principles"
"item_167","D","L2","Conceptual","The student believed that Piaget's theories on cognitive development included learning aggressive behaviors through observation.","Piaget's stages of cognitive development"
"item_167","E","L3","Lexical","The student believed that the unused option was a valid choice.","Knowledge of key psychological researchers"
"item_167","F","L3","Lexical","The student believed that an unused option could be a valid answer.","Understanding of test format and option usage"
"item_200","A","L2","Conceptual","The student believed that mental concepts are primarily visual in nature.","Cognitive theory terminology"
"item_200","C","L2","Lexical","The student believed that 'imprints' is a term used for existing mental concepts.","Cognitive schema terminology"
"item_200","E","L3","Lexical","The student believed that 'unused' was a valid term in cognitive theory.","Understanding of cognitive theory terminology"
"item_200","F","L3","Lexical","The student believed that this option was relevant to the question.","Understanding of cognitive behavioral terminology"
"item_232","A","L2","Conceptual","The student believed that input directly follows attention in cognitive processing.","Cognitive processing sequence"
"item_232","B","L2","Procedural","The student believed that decoding occurs before processing in cognitive tasks.","Cognitive processing sequence"
"item_232","C","L2","Conceptual","The student believed that cognitive processing involves decoding after encoding.","Cognitive processing sequence"
"item_232","E","L3","Conceptual","The student believed that the unused option was relevant to the cognitive processing model.","Understanding of the information-processing model"
"item_232","F","L3","Lexical","The student believed that this option was relevant to the question.","Understanding of the information-processing model"
"item_235","A","L1","Conceptual","The student believed that emotional support is the primary concern in this scenario.","Maslow's hierarchy of needs safety level"
"item_235","C","L3","Conceptual","The student believed that concerns about family employment relate to self-fulfillment needs.","Maslow's hierarchy of needs"
"item_235","D","L2","Conceptual","The student believed that primary needs include concerns about family employment.","Maslow's hierarchy of needs levels"
"item_235","E","L3","Lexical","The student believed that 'unused' was a valid option.","Understanding of Maslow's hierarchy terminology"
"item_235","F","L3","Lexical","The student believed that 'unused' was a valid option to select.","Understanding of Maslow's hierarchy of needs"
