"UNIQUEID","distractor_letter","distractor_tier","distractor_error_type","distractor_misconception","distractor_skill_deficit"
"PQ_LEG-02_18","D","L1","Procedural","The student believed that parental request is sufficient if the IEP team agrees on the need.","IDEA ESY eligibility criteria"
"PQ_LEG-02_19","A","L2","Conceptual","The student believed that Child Find mandates testing all students without further evaluation.","IDEA Child Find evaluation process"
"PQ_LEG-02_19","C","L2","Conceptual","The student believed that Child Find relies solely on student self-identification.","IDEA Child Find comprehensive identification process"
"PQ_LEG-02_19","D","L2","Conceptual","The student believed that parental referral is the sole trigger for evaluation under IDEA.","IDEA Child Find comprehensive evaluation criteria"
"PQ_LEG-02_20","A","L2","Procedural","Transition planning must start at age 14 for all students with disabilities.","IDEA transition planning age requirement"
"PQ_LEG-02_20","C","L2","Conceptual","The student believed transition planning is limited to current educational needs.","IDEA transition planning requirements"
"PQ_LEG-02_20","D","L3","Conceptual","The student believed that involving the student in planning is unnecessary.","Student involvement in transition planning"
"item_019","A","L2","Procedural","The student believed that data collection alone justifies a change in placement.","IEP placement decision-making process"
"item_019","C","L2","Procedural","The student believed that parental permission alone justifies a change in placement.","IDEA least restrictive environment requirement"
"item_019","D","L2","Procedural","The student believed that parental opinion alone can determine educational placement.","IDEA least restrictive environment requirement"
"item_019","E","L3","Lexical","The student believed that option E was a valid choice despite it being unused.","Understanding of test format and instructions"
"item_019","F","L3","Lexical","The student believed that this option was relevant to the scenario.","Understanding of relevant response options"
"item_020","B","L2","Conceptual","The student believed that financial considerations would override legal obligations in educational settings.","IDEA due process procedures"
"item_020","C","L2","Conceptual","Students with an IEP are entitled to all possible special education services.","IDEA requirements for IEP service provision"
"item_020","D","L2","Procedural","The student believed that arbitration is a required step before filing a lawsuit under IDEA.","IDEA due process hearing procedures"
"item_020","E","L3","Lexical","The student believed that option E was a valid choice despite it being unused.","Understanding of test-taking strategies"
"item_020","F","L3","Lexical","The student believed this option was relevant to the question.","Understanding of relevant legal procedures"
"item_039","A","L1","Conceptual","The student believed Section 504 mandates identification of students with disabilities.","IDEA child find mandate"
"item_039","B","L2","Conceptual","The student believed that the Free and Appropriate Education Act mandates identification of students with disabilities.","IDEA Child Find mandate"
"item_039","D","L3","Lexical","The student believed this was a real law related to special education.","Knowledge of actual special education legislation"
"item_039","E","L3","Lexical","The student believed this option was a valid law related to education.","Knowledge of actual educational laws"
"item_039","F","L3","Lexical","The student believed this was a real law related to special education.","Knowledge of actual special education laws"
"item_046","A","L1","Procedural","The student believed that completing the formal appeals process guarantees district payment for private assessments.","IDEA procedural safeguards for independent educational evaluations"
"item_046","C","L3","Conceptual","The student believed that public school districts are categorically exempt from funding any private assessments.","IDEA regulations on independent educational evaluations"
"item_046","D","L2","Conceptual","The student believed that a judge has the authority to mandate private testing without regard to existing assessments.","IDEA due process hearing procedures"
"item_046","E","L3","Lexical","The student believed that option E was a valid choice despite it being unused.","Understanding of test question format"
"item_046","F","L3","Lexical","The student believed that this option was relevant to the question.","Understanding of relevant answer choices"
"item_050","B","L1","Conceptual","The student believed the stay-put rule applies after due process ends.","IDEA stay-put provision timing"
"item_050","C","L2","Conceptual","The student believed that suspension triggers the stay-put provision.","IDEA stay-put provision timing"
"item_050","D","L2","Conceptual","The student believed that the stay-put rule applies when behavior is linked to a disability.","IDEA stay-put provision timing"
"item_050","E","L3","Lexical","The student believed this option was relevant to the question.","Understanding of the 'stay-put' rule context"
"item_050","F","L3","Lexical","The student believed this option was relevant to the question.","Understanding of the 'stay-put' rule timing"
"item_078","A","L2","Conceptual","The student believed that behavioral assessments are sufficient for ID identification.","Adaptive behavior assessment requirement for ID"
"item_078","C","L2","Conceptual","The student believed that adaptive behavior assessments alone are sufficient for ID identification.","Intellectual disability identification criteria"
"item_078","D","L2","Conceptual","The student believed that cognitive assessments alone are sufficient for ID identification.","Adaptive behavior assessment requirement for ID diagnosis"
"item_078","E","L3","Lexical","The student believed that any unused option could be a valid choice.","Understanding of test selection criteria"
"item_078","F","L3","Lexical","The student believed that any unused option could be correct.","Understanding of test selection criteria"
"item_104","A","L1","Conceptual","The student believed that identifying children with disabilities is the same as evaluating them.","Child Find mandate understanding"
"item_104","C","L2","Conceptual","The student believed that inclusion refers to identifying children with disabilities.","IDEA Child Find mandate"
"item_104","D","L3","Lexical","The student believed that exclusion refers to identifying children with disabilities.","Understanding of Child Find mandate"
"item_104","E","L3","Lexical","The student believed this term was relevant to identifying disabilities.","Understanding of Child Find mandate"
"item_104","F","L3","Lexical","The student believed that the term 'unused' could be a formal educational law term.","Understanding of educational law terminology"
"item_111","A","L1","Conceptual","The student believed that DSM-5 criteria alone are sufficient for special education eligibility.","IDEA eligibility criteria for special education"
"item_111","B","L1","Procedural","The student believed that a significant test deficit alone justifies special education services.","IDEA eligibility criteria for special education"
"item_111","D","L2","Procedural","The student believed that age-based developmental benchmarks are the primary criteria for special education eligibility.","IDEA eligibility determination process"
"item_111","E","L3","Lexical","The student believed that this option was relevant to the question.","Understanding of relevant criteria for special education"
"item_111","F","L3","Lexical","The student believed that this option was relevant to the question.","Understanding of relevant criteria for special education"
"item_136","A","L2","Conceptual","The student believed that academic achievement tests are necessary for ID evaluations.","adaptive behavior assessment requirement for ID"
"item_136","B","L2","Conceptual","The student believed that another cognitive assessment would provide necessary information.","Adaptive behavior assessment requirement for ID evaluation"
"item_136","D","L3","Conceptual","The student believed that motor coordination is relevant for diagnosing intellectual disability.","Vineland Adaptive/Functional Assessment criteria"
"item_136","E","L3","Lexical","The student believed that any unused option could be relevant.","Understanding of relevant assessment tools"
"item_136","F","L3","Lexical","The student believed that any unused option could be relevant.","Understanding of test relevance for ID evaluation"
"item_144","A","L2","Conceptual","The student believed that a score slightly below average indicates intellectual disability.","Understanding standard score ranges for intellectual disability"
"item_144","B","L1","Conceptual","The student believed that a score of 80 is low enough to indicate intellectual disability.","Understanding standard score ranges for intellectual disability"
"item_144","C","L2","Conceptual","The student believed that a score of 75 is low enough to indicate an intellectual disability.","Standard score thresholds for intellectual disability"
"item_144","E","L3","Lexical","The student believed that any score below average indicates intellectual disability.","Standard score interpretation for intellectual disability"
"item_144","F","L3","Lexical","The student believed that any unused option could be correct.","Understanding standard score ranges for ID"
"item_174","A","L2","Conceptual","The student believed that assessments for suicide require prior written notice.","IDEA prior written notice requirements"
"item_174","C","L2","Conceptual","The student believed that suspension requires prior written notice like program changes.","IDEA procedural safeguards for disciplinary actions"
"item_174","D","L2","Conceptual","The student believed that threat assessments require prior written notice.","IDEA prior written notice requirements"
"item_174","E","L3","Lexical","The student believed that any unused option could be correct.","Understanding of test-taking strategies"
"item_174","F","L3","Lexical","The student believed that this option was relevant to the question.","Understanding of prior written notice requirements"
"item_216","A","L2","Procedural","The student believed that the threshold for a review meeting is 5 days of suspension.","IDEA suspension review meeting criteria"
"item_216","B","L2","Procedural","The student believed that a manifestation review is required after 7 consecutive days of suspension.","IDEA manifestation determination review criteria"
"item_216","D","L3","Conceptual","The student believed that expulsion is not possible for special education students.","IDEA discipline procedures for special education students"
"item_216","E","L3","Lexical","The student believed that option E was a valid choice despite it being unused.","Understanding of test-taking strategies"
"item_216","F","L3","Lexical","The student believed that option F was a valid choice despite it being unused.","Understanding of test-taking strategies"
"item_217","A","L2","Conceptual","The student believed that ESSA governs placement decisions for special education.","ESSA's focus on academic standards and accountability"
"item_217","C","L2","Conceptual","The student believed that IDEA directly addresses placement decisions for individual students.","IDEA procedural safeguards"
"item_217","D","L3","Lexical","The student believed that FERPA governs placement decisions in special education.","FERPA scope and application"
"item_217","E","L3","Lexical","The student believed that an unrelated law might apply to placement decisions.","Understanding of special education placement laws"
"item_217","F","L3","Lexical","The student believed that this option was relevant to the scenario.","Understanding of relevant special education laws"
"item_219","A","L1","Conceptual","The student believed that IDEA and Section 504 serve identical purposes in education law.","Differences between IDEA and Section 504"
"item_219","B","L2","Conceptual","The student believed Section 504 only covers physical disabilities, excluding learning disabilities.","Scope of Section 504 coverage"
"item_219","C","L3","Conceptual","The student believed Section 504 only covers mental health disorders.","Scope of Section 504 coverage"
"item_219","E","L3","Conceptual","The student believed that Section 504 and IDEA are identical in their function and scope.","Understanding the distinct purposes of IDEA and Section 504"
"item_219","F","L3","Lexical","The student believed that this option was relevant to the question.","Understanding of IDEA and Section 504 differences"
"item_220","A","L2","Procedural","The student believed that informing parents of their rights is sufficient for consent.","Parental consent requirements for special education evaluations"
"item_220","B","L2","Conceptual","The student believed that lack of harm negates the need for parental consent.","Parental consent requirement for special education evaluations"
"item_220","C","L1","Conceptual","The student believed that parental consent is not required for reevaluations.","IDEA parental consent requirements for reevaluation"
"item_220","E","L3","Lexical","The student believed that an unused option could still be relevant.","Understanding of test question structure"
"item_220","F","L3","Lexical","The student believed that option F was a valid choice despite it being unused.","Understanding of test question structure"
"item_221","A","L1","Conceptual","The student believed that the evaluation timeline was shorter than it actually is.","IDEIA evaluation timeline requirement"
"item_221","C","L2","Procedural","The student believed that the evaluation timeline was shorter than it actually is.","IDEIA evaluation timeline requirement"
"item_221","D","L2","Conceptual","The student believed that the evaluation timeline is longer to allow for comprehensive assessments.","IDEIA evaluation timeline requirement"
"item_221","E","L3","Procedural","The student believed that the option was relevant to the question.","IDEIA evaluation timeline requirements"
"item_221","F","L3","Lexical","The student believed that the option was relevant to the question.","IDEIA evaluation timeline requirements"
"item_241","B","L1","Conceptual","The student believed that a medical diagnosis automatically qualifies a student for an IEP.","IDEA eligibility criteria for special education"
"item_241","C","L2","Conceptual","The student believed that providing special education support is always beneficial regardless of legal requirements.","IDEA eligibility criteria for IEPs"
"item_241","D","L2","Conceptual","The student believed that a diagnosis alone mandates an IEP for preventive reasons.","IDEA eligibility criteria for IEPs"
"item_241","E","L3","Lexical","The student believed that all options must be used in the question.","Understanding of test question structure"
"item_241","F","L3","Lexical","The student believed that all options must be used in the question.","Understanding of test question format"
