"UNIQUEID","distractor_letter","distractor_tier","distractor_error_type","distractor_misconception","distractor_skill_deficit"
"PQ_MBH-04_12","C","L2","Conceptual","The student believed the severe attachment deficiency was caused by autism spectrum disorder rather than environmental deprivation and neglect.","Reactive Attachment Disorder distinct etiology: deprivation and neglect rather than neurodevelopmental factors"
"PQ_MBH-04_12","D","L2","Conceptual","The student thought the severe lack of attachment seeking reflected normal variation in child temperament rather than a clinical condition.","Reactive Attachment Disorder as clinical condition vs. typical temperament variation in attachment"
"PQ_MBH-04_13","A","L1","Procedural","The student believed a low IQ score alone was sufficient for intellectual disability diagnosis without assessing adaptive functioning.","Intellectual Disability dual criterion: IQ and adaptive functioning deficits across conceptual, social, practical domains"
"PQ_MBH-04_13","B","L1","Procedural","The student thought IQ below 70 was the sole diagnostic criterion for intellectual disability without measuring adaptive functioning impact.","Intellectual Disability dual criterion: IQ and adaptive functioning deficits across conceptual, social, practical domains"
"PQ_MBH-04_13","D","L3","Conceptual","The student believed intellectual disability could only be diagnosed in children under age six.","Intellectual Disability diagnosis across developmental lifespan from childhood through adulthood"
"PQ_MBH-04_14","A","L1","Conceptual","The student conflated a specific learning disorder in reading with intellectual disability despite described average intelligence.","Specific Learning Disorder in Reading distinct from Intellectual Disability: normal intelligence required"
"PQ_MBH-04_14","C","L2","Conceptual","The student thought the reading and decoding problems resulted from hearing impairment rather than a specific neurodevelopmental learning disorder.","Specific Learning Disorder exclusion criteria: absence of sensory impairment in SLD diagnosis"
"PQ_MBH-04_14","D","L3","Conceptual","The student believed the reading difficulties were caused by lack of motivation or effort rather than a neurodevelopmental disorder.","Specific Learning Disorder as neurodevelopmental condition requiring intervention vs. attitudinal factors"
"PQ_MBH-04_15","A","L2","Conceptual","The student conflated Specific Phobia with selective mutism despite the selective mutism being specific to social situations not fear objects.","Selective Mutism anxiety context: specific social situations vs. Specific Phobia feared object or activity"
"PQ_MBH-04_15","C","L2","Conceptual","The student thought a Language Disorder could explain situation-specific speech failure in a child who speaks fluently at home.","Selective Mutism vs. Language Disorder: anxiety-driven situational mutism vs. persistent language impairment"
"PQ_MBH-04_15","D","L3","Conceptual","The student believed the selective mutism was caused by hearing impairment rather than anxiety in social-performance contexts.","Selective Mutism as anxiety condition vs. sensory or communication disorders affecting speech"
"PQ_MBH-04_16","A","L1","Conceptual","The student conflated the rapid daily mood shifts and severe outbursts with Bipolar I Disorder despite lacking distinct mania episodes.","Bipolar I Disorder episode duration and severity criteria vs. DMDD recurrent brief outbursts pattern"
"PQ_MBH-04_16","C","L2","Conceptual","The student thought Major Depressive Disorder explained the pattern of recurrent severe mood outbursts occurring multiple times daily.","DMDD recurrent severe outbursts and chronic irritability vs. MDD depressive episodes and anhedonia"
"PQ_MBH-04_16","D","L3","Conceptual","The student believed the pattern of uncontrollable crying, aggression, and rapid mood shifts since age five was developmentally normal.","DMDD as clinical disorder requiring intervention vs. normal developmental emotional regulation"
"PQ_MBH-04_17","A","L1","Conceptual","The student believed normalizing suicidal thoughts and reassuring without action would protect the student from psychiatric intervention.","Suicide risk assessment and immediate intervention necessity vs. harmful myth that reassurance prevents risk"
"PQ_MBH-04_17","C","L1","Conceptual","The student thought ignoring suicide disclosures would prevent escalation or reduce student alarm.","School psychologist duty to assess, warn, and protect: liability and standard of care for suicidal ideation"
"PQ_MBH-04_17","D","L2","Procedural","The student believed informing only the school counselor satisfied notification requirements without involving parents and administration.","Suicide risk response protocol: parent notification, administrative consultation, crisis referral requirements"
"PQ_MBH-04_18","A","L1","Conceptual","The student thought medication alone without behavioral or family intervention was sufficient for treating adolescent depression.","Multimodal depression treatment: behavioral activation, cognitive therapy, family involvement, monitoring"
"PQ_MBH-04_18","C","L2","Conceptual","The student believed avoiding mood discussions would prevent the student from focusing on or worsening depressive symptoms.","Evidence-based depression intervention: psychoeducation and coping skills requiring discussion vs. avoidance"
"PQ_MBH-04_18","D","L3","Conceptual","The student thought punishing academic decline would address the underlying depression rather than treating the mood disorder.","Depression as clinical condition requiring mental health intervention vs. behavioral punishment approach"
"PQ_MBH-04_19","A","L3","Conceptual","The student thought anxiety disorders only emerged in adolescence and did not significantly affect younger school-age children.","Anxiety disorder prevalence and school impact: 10-15% of children affected with academic and social consequences"
"PQ_MBH-04_19","C","L3","Conceptual","The student believed anxiety disorders only emerged in adolescence without affecting younger school-age children.","Anxiety disorder occurrence across childhood: both early elementary and older school-age populations"
"PQ_MBH-04_19","D","L2","Conceptual","The student thought all childhood anxiety represents normal development that automatically resolves without professional intervention.","Anxiety disorder as clinical condition requiring intervention vs. developmentally typical worry"
"PQ_MBH-04_2","A","L1","Conceptual","The student conflated ADHD attention and impulse control deficits with autism spectrum disorder social and restrictive pattern deficits.","Autism Spectrum Disorder: social communication and restricted-repetitive behavior criteria vs. ADHD inattention"
"PQ_MBH-04_2","C","L2","Conceptual","The student thought a Specific Learning Disorder could explain the social communication deficits and repetitive behaviors.","Autism Spectrum Disorder neurodevelopmental presentation vs. Specific Learning Disorder academic skill deficits"
"PQ_MBH-04_2","D","L2","Conceptual","The student believed the social difficulties and restrictive interests resulted from Oppositional Defiant Disorder behavioral patterns.","Autism Spectrum Disorder social-communication deficits vs. ODD oppositional and argumentative behavior"
"PQ_MBH-04_20","A","L3","Conceptual","The student believed punishment was appropriate for ADHD-related executive functioning and task-initiation difficulties.","ADHD as neurodevelopmental condition requiring environmental scaffolding vs. punitive behavioral approaches"
"PQ_MBH-04_20","C","L2","Conceptual","The student thought medication alone without environmental modification or classroom supports would address ADHD executive functioning.","Multimodal MTSS approach for ADHD: environmental scaffolding, explicit instruction, monitoring prior to medication"
"PQ_MBH-04_20","D","L2","Conceptual","The student believed the attention and organizational difficulties were due to laziness or lack of motivation rather than neurodevelopmental factors.","ADHD as neurodevelopmental executive functioning disorder vs. attitudinal or motivational explanation"
"PQ_MBH-04_3","A","L1","Conceptual","The student thought removing the student from academic demands would alleviate anxiety without recognizing avoidance as reinforcement.","Anxiety intervention: exposure with coping skills vs. accommodation and avoidance reinforcement principles"
"PQ_MBH-04_3","C","L3","Conceptual","The student believed anxiety was merely attention-seeking behavior rather than a clinical disorder requiring evidence-based intervention.","Generalized Anxiety Disorder as clinical condition vs. attitudinal interpretation of attention-seeking"
"PQ_MBH-04_3","D","L2","Conceptual","The student believed medication should be the immediate intervention without concurrent behavioral skill-building or psychoeducation.","Anxiety evidence-based intervention: psychoeducation, coping skills, family support with or without medication"
"PQ_MBH-04_4","A","L3","Conceptual","The student believed depression and ADHD are mutually exclusive conditions that cannot occur together in one individual.","Comorbidity of ADHD and depression as common and clinically significant co-occurring presentation"
"PQ_MBH-04_4","C","L1","Conceptual","The student assumed ADHD directly causes depression rather than recognizing them as distinct but potentially co-occurring disorders.","Comorbidity as simultaneous distinct conditions vs. causal relationship between ADHD and depression"
"PQ_MBH-04_4","D","L2","Conceptual","The student thought adolescent depression was merely a developmental phase that would resolve spontaneously without intervention.","Major Depressive Disorder in adolescence as clinical condition requiring intervention vs. normative development"
"PQ_MBH-04_5","B","L1","Conceptual","The student conflated Conduct Disorder severity involving rights violations with Oppositional Defiant Disorder arguing and defiance.","Conduct Disorder vs. ODD: rule and rights violation severity threshold in persistent defiance pattern"
"PQ_MBH-04_5","C","L2","Conceptual","The student thought ADHD inattention and impulsivity could explain the pattern of argumentativeness and oppositional behavior.","Oppositional Defiant Disorder oppositional and argumentative criteria vs. ADHD inattention-hyperactivity"
"PQ_MBH-04_5","D","L2","Conceptual","The student conflated a stressor-related adjustment disorder with the persistent six-month oppositional pattern across settings.","Oppositional Defiant Disorder persistent pattern vs. Adjustment Disorder stressor-limited duration"
"PQ_MBH-04_6","A","L3","Conceptual","The student thought a dismissive approach of telling the child to move past the phobia was sufficient without evidence-based treatment.","Specific Phobia evidence-based treatment: systematic desensitization and graded exposure vs. dismissal"
"PQ_MBH-04_6","B","L1","Conceptual","The student believed complete accommodation of the phobic avoidance would resolve the anxiety without recognizing reinforcement.","Phobia treatment principle: graded exposure vs. accommodation that perpetuates avoidance and anxiety"
"PQ_MBH-04_6","D","L2","Conceptual","The student thought medication as sole intervention would address the specific phobia without exposure or behavioral intervention.","Phobia evidence-based treatment: systematic desensitization and exposure vs. medication alone approach"
"PQ_MBH-04_7","A","L2","Conceptual","The student conflated Specific Phobia focused on feared objects with separation anxiety focused on separation from attachment figures.","Separation Anxiety Disorder: attachment figure separation-specific anxiety vs. Specific Phobia object or situation"
"PQ_MBH-04_7","B","L2","Conceptual","The student believed the separation-specific distress was due to Social Anxiety Disorder rather than anxiety about parental separation.","Separation Anxiety Disorder parental separation anxiety vs. Social Anxiety Disorder peer interaction and evaluation"
"PQ_MBH-04_7","D","L2","Conceptual","The student thought Generalized Anxiety Disorder explained the separation-focused anxiety without recognizing the specific attachment focus.","Separation Anxiety Disorder parental separation anxiety vs. Generalized Anxiety Disorder across-situation worry"
"PQ_MBH-04_8","A","L1","Conceptual","The student believed the depressed mood, anhedonia, and neurovegetative changes were normal adolescent moodiness without intervention need.","Major Depressive Disorder in adolescence as clinical condition vs. normal developmental mood variation"
"PQ_MBH-04_8","C","L3","Conceptual","The student thought depression symptoms were always indicative of an underlying intellectual disability rather than a mood disorder.","Major Depressive Disorder distinct from Intellectual Disability: mood disorder vs. neurodevelopmental condition"
"PQ_MBH-04_8","D","L3","Conceptual","The student believed depression only affects female adolescents and therefore excluded this diagnosis for male patients.","Major Depressive Disorder prevalence and expression in both male and female adolescents equally"
"PQ_MBH-04_9","A","L1","Conceptual","The student conflated high-functioning autism with verbal abilities with severe autism with intellectual disability and minimal language.","Autism Spectrum Disorder severity spectrum: high-functioning presentation vs. severe presentation with comorbidity"
"PQ_MBH-04_9","C","L2","Conceptual","The student thought intellectual disability could exist independently without considering autism spectrum disorder comorbidity.","Autism Spectrum Disorder can co-occur with Intellectual Disability as comorbid conditions in same individual"
"PQ_MBH-04_9","D","L3","Conceptual","The student believed autism spectrum disorder and intellectual disability cannot co-occur in the same individual.","Autism Spectrum Disorder and Intellectual Disability comorbidity as clinically significant and common"
"item_109","B","L2","Conceptual","The student conflated Nonverbal Learning Disorder with Autism Spectrum Disorder despite overlapping social and learning difficulties.","Autism Spectrum Disorder vs. Nonverbal Learning Disorder: social communication vs. nonverbal reasoning deficits"
"item_109","C","L2","Conceptual","The student thought Social Language Disorder alone was sufficient to explain autism spectrum disorder presentation.","Autism Spectrum Disorder: social communication and restricted-repetitive behaviors vs. social language disorder"
"item_109","D","L1","Conceptual","The student believed Asperger's syndrome remained a distinct diagnosis from autism spectrum disorder in current DSM-5 nomenclature.","Autism Spectrum Disorder current nomenclature: Asperger's now integrated into ASD spectrum vs. separate diagnosis"
"item_161","A","L3","Conceptual","The student thought contagion effects were the primary screening concern rather than direct trauma symptom assessment.","Posttraumatic Stress Disorder as primary acute trauma response vs. contagion effects as secondary concern"
"item_161","C","L2","Conceptual","The student believed depression was the primary screening concern after trauma exposure rather than acute PTSD symptoms.","Posttraumatic Stress Disorder acute trauma symptom focus vs. Depression as potential comorbid consequence"
"item_161","D","L2","Conceptual","The student thought anxiety was the primary diagnosis when PTSD is the more specific diagnostic category for trauma-exposed students.","Posttraumatic Stress Disorder specific trauma-related anxiety diagnosis vs. general anxiety disorder category"
"item_176","B","L2","Lexical","The student mistook Objective Point of View as the concept name when Theory of Mind is the correct terminology.","Theory of Mind concept: perspective-taking and mental state understanding in autism assessment"
"item_176","C","L2","Lexical","The student thought Theory of Subjectivity was the correct term when Theory of Mind is the actual concept name.","Theory of Mind concept: perspective-taking and mental state understanding in autism assessment"
"item_176","D","L2","Conceptual","The student thought Social Skills Deficit was specific enough to name the particular perspective-taking deficit assessed.","Theory of Mind as specific construct distinct from broader social skills deficits in autism"
"item_177","A","L2","Conceptual","The student conflated Bipolar Disorder with Posttraumatic Stress Disorder despite different primary symptom presentations.","Posttraumatic Stress Disorder as anxiety disorder with trauma-specific features vs. Bipolar Disorder mood cycling"
"item_177","B","L3","Conceptual","The student thought Personality Disorder was relevant to screening for anxiety in trauma-exposed students.","Posttraumatic Stress Disorder anxiety-based trauma response vs. Personality Disorder enduring trait patterns"
"item_177","D","L2","Conceptual","The student believed PTSD should be classified as a Mood Disorder when it is more accurately an anxiety disorder.","Posttraumatic Stress Disorder classification as anxiety disorder vs. broader Mood Disorder category"
