batch,question_number,question_id,skill_id,question_stem,A,B,C,D,E,F,correct_answer,explanation,audit_flag,changes_applied
9,9,PQ_ETH-02_9,ETH-02,"When a supervisee makes an error that affects a student, the supervisor's appropriate response includes:","Immediately terminating the supervisee, without adequate clinical justification.","Addressing the error, understanding how it occurred, ensuring harm is minimized, adjusting supervision/training, and documenting the incident",Pretending it didn't happen to avoid embarrassment,"Blaming the supervisee publicly, without adequate clinical justification.",,,B,"Responsible supervision includes addressing errors constructively, documenting, and preventing recurrence. Option A is excessive. Option C ignores ethical obligation. Option D is harmful.",PARTIAL_FIX|margin=61,DISTRACTOR_A_EXPANDED; DISTRACTOR_D_EXPANDED
9,10,PQ_ETH-02_10,ETH-02,School psychological records should typically be retained for:,The school year only,Until the student graduates or leaves the district,Only as long as the school psychologist remembers them,"Never in written form, only digital",,,B,Records support continuity and protect the student legally. Option A is too short. Option C is unreliable. Option D ignores the value of backup documentation.,,CORRECT_B_SHORTENED(semicolon trim)
9,11,PQ_ETH-02_11,ETH-02,A school psychologist uses digital communication to discuss a student case with a teacher via text message. Liability concerns include:,"No concerns because text messages are informal, which does not apply in this clinical context.","Text messages may lack confidentiality protections, create incomplete documentation, and be discoverable in legal proceedings",Only concerns if the message contains diagnostic information,"Digital communication is always protected, which does not apply in this clinical context.",,,B,Electronic communication requires careful consideration of security and documentation. Option A minimizes risks. Option C is too narrow. Option D is false.,,DISTRACTOR_A_EXPANDED; DISTRACTOR_D_EXPANDED
9,12,PQ_ETH-02_12,ETH-02,A school psychologist discovers that assessment materials have been stored in a non-secure location where unauthorized people could access them. This represents:,A minor issue,A breach of confidentiality and standard of care,A problem only if someone actually accessed the materials,"A responsibility of the custodian, not the psychologist",,,B,Security of materials is a professional and legal obligation; unauthorized access risk requires action. Option A minimizes the breach. Option C requires actual access to matter. Option D doesn't absolve the psychologist of responsibility.,,CORRECT_B_SHORTENED(semicolon trim)
9,13,PQ_ETH-02_13,ETH-02,A school psychologist documents a student's behavior in clinical notes but uses derogatory language. This creates a liability risk because:,It has no legal significance,"Derogatory language is subjective, could be seen as bias, and is unprofessional",Only if the student sees it,All documentation must be positive regardless of facts,,,B,"Professional, objective documentation is legally and ethically important. Option A ignores legal implications. Option C limits concern to student access. Option D requires dishonest documentation.",,CORRECT_B_SHORTENED(semicolon trim)
9,14,PQ_ETH-02_14,ETH-02,"Regarding FERPA and school psychological records, the record retention and confidentiality requirements apply:","Only to school psychologists, not administrators",To all staff handling student records,Only during the school year,To test scores but not clinical notes,,,B,"FERPA applies to all personnel with access to records. Options A, C, and D create false limitations.",,CORRECT_B_SHORTENED(semicolon trim)
9,15,PQ_ETH-02_15,ETH-02,A school psychologist is asked to testify in court about a student's evaluation. Liability concerns include:,No concerns; they are obligated to testify,"Ensuring the testimony is accurate, truthful, and limited to areas of expertise",Providing favorable testimony regardless of facts,Refusing to testify to avoid liability,,,B,Expert testimony requires accuracy and honesty; preparation helps reduce liability. Option A assumes no concerns. Option C violates honesty. Option D may result in legal consequences for refusal.,,CORRECT_B_SHORTENED(semicolon trim)
9,16,PQ_ETH-02_16,ETH-02,"A supervisor allows a supervisee to conduct high-stakes assessments without adequate training or oversight. If harm results, the supervisor's liability is:",Zero because the supervisee conducted the work,Substantial because the supervisor delegated beyond the supervisee's competence and failed.,Only if the supervisor intended harm,Covered by the school district entirely,,,B,"Supervisors are responsible for ensuring supervisees operate within their competence with appropriate oversight. Option A avoids responsibility. Option C requires intent, not just negligence. Option D may protect the school but not the supervisor personally.",,CORRECT_B_SHORTENED(to-clause trim)
9,17,PQ_ETH-02_17,ETH-02,A school psychologist provides a written evaluation report that is shown to the student's family. The report should:,Be written in technical jargon to establish authority,"Use clear language, explain findings in understandable terms, and explain limitations and recommendations",Avoid explaining any negative findings to protect the family's feelings,Include raw test data without interpretation,,,B,"Clear, intelligible communication serves the family and protects the psychologist legally. Option A is unnecessarily complex. Option C withholds important information. Option D provides data without context.",,
9,18,PQ_ETH-02_18,ETH-02,Liability insurance for school psychologists typically covers:,"All professional mistakes, which is not supported by the available evidence.","Malpractice, professional liability, and defense costs, with specific exclusions for intentional harm or illegal acts","Everything the psychologist does, without adequate clinical justification.","Nothing related to school practice, without adequate clinical justification.",,,B,"Insurance covers professional negligence but excludes intentional harm and illegal conduct. Options A, C, and D misrepresent typical coverage.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
9,19,PQ_ETH-02_19,ETH-02,"A school psychologist fails to report suspected child abuse, violating mandatory reporting laws. Liability could include:",No liability since school psychologists are not mandatory reporters,"Criminal liability for failure to report, civil liability to the child, professional liability, and disciplinary action","Liability only if the abuse continues, without adequate clinical justification.","Liability only if reported to the school board, without adequate clinical justification.",,,B,Mandatory reporters have legal and professional obligations; failure carries multiple consequences. Option A incorrectly states school psychologists aren't mandatory reporters. Option C requires future harm. Option D requires administrative reporting.,,DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
9,20,PQ_ETH-02_20,ETH-02,"When a school psychologist believes they may have made an error that could harm a student, the appropriate liability-conscious action is to:","Hide the error hoping no one notices, without adequate clinical justification.","Immediately disclose the error to supervisors, correct it, inform the family if appropriate, and document actions taken","Tell colleagues informally, which is not supported by the available evidence.","Wait to see if harm actually results, without adequate clinical justification.",,,B,"Disclosure and correction minimize liability and protect the student. Option A increases liability through concealment. Option C creates informal discussions without proper documentation. Option D delays correction.

---",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
9,1,PQ_ETH-03_1,ETH-03,NASP's continuing education requirements for school psychologists serve to:,"Generate revenue for NASP, which is not supported by the available evidence.",Ensure that practitioners maintain current knowledge of research and practice standards,"Create unnecessary paperwork, which is not supported by the available evidence.","Replace supervision with education, without adequate clinical justification.",,,B,"Continuing education maintains professional competence and addresses the ethical obligation to provide evidence-based practice. Options A, C, and D mischaracterize the purpose.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
9,2,PQ_ETH-03_2,ETH-03,A school psychologist is the only psychologist in a rural district with limited access to professional development opportunities. They should:,Accept limited competence as unavoidable in rural settings,"Actively pursue professional development through professional organizations, online learning, consultation, and peer networks",Focus only on current work and avoid extending into new areas,Assume rural students need different services than urban students and reduce expectations,,,B,Lifelong learning is an ethical obligation regardless of setting. Options A and C abandon the obligation. Option D inappropriately reduces services.,,CORRECT_B_SHORTENED(semicolon trim)
9,3,PQ_ETH-03_3,ETH-03,Individual advocacy in school psychology means:,Only providing direct services to students,Promoting the interests and rights of individual students within the system.,Avoiding conflict with school administrators,Only addressing academic issues,,,B,Individual advocacy directly addresses student needs within the system. Option A is too narrow. Option C avoids advocacy when needed. Option D is too limited.,,CORRECT_B_SHORTENED(parenthetical trim)
9,4,PQ_ETH-03_4,ETH-03,Systems advocacy in school psychology involves:,Working only with students one-on-one,"Addressing policies, practices, and structures that affect groups of students",Assuming individual services are sufficient,"Working only at the district level, not in schools",,,B,Systems advocacy addresses broader structures affecting populations. Option A is individual advocacy. Option C limits advocacy scope. Option D restricts where advocacy occurs.,,CORRECT_B_SHORTENED(semicolon trim)
9,5,PQ_ETH-03_5,ETH-03,"A school psychologist becomes aware that the discipline rate for students of color is disproportionately high. From a professional growth and advocacy perspective, they should:",Accept this as a reality and move on,Engage in professional learning about bias and disproportionality,Blame teachers for bias,Only address individual cases without examining systemic issues,,,B,Professional growth includes learning about systemic issues and engaging in advocacy and change work. Option A abandons responsibility. Option C is reductive. Option D ignores systems-level action.,,CORRECT_B_SHORTENED(semicolon trim)
9,6,PQ_ETH-03_6,ETH-03,NASP position statements serve what purpose in professional practice?,"They are optional opinions, which is not supported by the available evidence.",They provide guidance based on research and professional consensus on issues affecting school psychological practice,"They are only for beginning practitioners, without adequate clinical justification.",They are rarely relevant to individual practice decisions,,,B,Position statements guide practice on important topics. Option A minimizes their significance. Option C limits their application. Option D ignores their relevance.,,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED
9,7,PQ_ETH-03_7,ETH-03,Professional mentoring and supervision relationships contribute to professional growth by:,"Creating dependency on the mentor/supervisor, without adequate clinical justification.","Providing experienced guidance, feedback on practice, modeling professional behavior, and reflective discussion","Reducing the need for independent thinking, without adequate clinical justification.","Primarily evaluating performance only, without adequate clinical justification.",,,B,Effective mentoring/supervision supports growth through multiple mechanisms. Option A creates unhealthy dependency. Option C undermines independence. Option D is too narrow.,,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
9,8,PQ_ETH-03_8,ETH-03,Self-care and preventing burnout are ethical obligations because:,They are personal preferences,Burnout affects professional competence and the quality of services to students,They are unrelated to professional practice,Only administrators should address burnout,,,B,Self-care directly affects professional quality and student safety. Option A minimizes its importance. Option C denies the connection. Option D inappropriately defers responsibility.,,
9,9,PQ_ETH-03_9,ETH-03,A school psychologist is invited to present at a conference on culturally responsive intervention. This opportunity supports professional growth by:,"Adding to resume credentials only, without adequate clinical justification.","Requiring advanced knowledge, integrating recent research, connecting with colleagues, and modeling professional contribution to the field","Creating an unnecessary burden, without adequate clinical justification.","Being relevant only if it's a paid position, without adequate clinical justification.",,,B,"Presenting integrates learning, models professional behavior, and contributes to the field. Option A reduces the benefit. Option C dismisses the opportunity. Option D makes payment the criterion.",PARTIAL_FIX|margin=53,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
9,10,PQ_ETH-03_10,ETH-03,Advocacy at the policy level might include:,"Only working with individual students, without adequate clinical justification.","Providing data to policymakers, serving on committees, communicating with legislators, or contributing to policy recommendations that affect educational equity",Assuming policymakers won't listen to school psychologists,"Only following policies without question, without adequate clinical justification.",,,B,Policy advocacy uses professional expertise to influence systems affecting students. Option A is individual advocacy. Option C assumes ineffectiveness. Option D abandons advocacy.,PARTIAL_FIX|margin=77,DISTRACTOR_A_EXPANDED; DISTRACTOR_D_EXPANDED
9,11,PQ_ETH-03_11,ETH-03,Evidence-based practice as an ethical obligation means:,"Using only the newest published research, without adequate clinical justification.","Using practices supported by research evidence, integrating professional judgment and client values, and updating knowledge continuously","Avoiding practices not yet validated, without adequate clinical justification.",Implementing practices identically across all students,,,B,EBP balances research with professional judgment and individual context. Option A requires only the newest studies. Option C is too rigid. Option D ignores individualization.,PARTIAL_FIX|margin=54,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED
9,12,PQ_ETH-03_12,ETH-03,A school psychologist joins a professional organization and becomes active in committees. This contributes to professional growth through:,"Primarily networking benefits, which is not supported by the available evidence.","Access to current research, collaboration on important issues, leadership opportunities, and contributing to the profession","Unnecessary time commitment, which is not supported by the available evidence.","Only if they become president, which is not supported by the available evidence.",,,B,Professional organization involvement supports multiple growth dimensions. Option A is too narrow. Option C dismisses value. Option D overstates requirements.,,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
9,13,PQ_ETH-03_13,ETH-03,Using school data to drive change (data advocacy) involves:,Collecting data only for compliance purposes,"Analyzing available data to identify disparities, needs, or areas for improvement",Keeping data private to avoid criticism,Assuming data cannot influence policy,,,B,Data advocacy systematically uses evidence to guide change. Option A limits data use. Option C withholds important information. Option D underestimates data influence.,,CORRECT_B_SHORTENED(semicolon trim)
9,14,PQ_ETH-03_14,ETH-03,"A school psychologist realizes they lack competence in a new area their district is emphasizing (e.g., suicide prevention). The professional growth obligation includes:",Continuing without training to avoid admitting a gap,"Seeking training, consultation, and supervision; admitting the limitation while working to address it",Refusing to work in the area,Relying on colleagues' knowledge without learning,,,B,"Professional growth involves recognizing gaps and addressing them. Option A maintains unsafe practice. Option C may be necessary if gaps are substantial, but seeking training is preferred. Option D limits personal competence.",,
9,15,PQ_ETH-03_15,ETH-03,Contributing to research knowledge as a professional growth and advocacy goal might involve:,"Only for researchers in universities, without adequate clinical justification.","Collecting and analyzing data from practice, participating in research, or publishing findings that inform the field","Only reading research, not conducting it, without adequate clinical justification.","Assuming school-based data is not valuable for research, which does not apply in this clinical context.",,,B,School psychologists contribute valuable practice-based knowledge. Option A restricts research to academics. Option C limits engagement to consumption. Option D underestimates school-based data.,,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
9,16,PQ_ETH-03_16,ETH-03,Cultural responsiveness as an ongoing learning obligation means:,Taking one diversity training and considering the obligation met,"Continuously examining one's own biases, learning about diverse cultures, adjusting practice, and reflecting on effectiveness with different populations","Assuming cultural knowledge is static, which does not apply in this clinical context.",Only relevant for school psychologists from diverse backgrounds,,,B,Cultural humility is ongoing; it requires continuous learning and self-reflection. Option A assumes one-time learning is sufficient. Option C ignores cultural change. Option D inappropriately limits who should engage.,PARTIAL_FIX|margin=67,DISTRACTOR_C_EXPANDED
9,17,PQ_ETH-03_17,ETH-03,Peer consultation as a professional development practice involves:,Isolated individual practice,"Discussing cases and dilemmas with trusted colleagues to gain perspectives, reduce isolation, and refine decision-making C) Only seeking supervision when required",,Depending entirely on peer input for final decisions  **Correct Answer: B**  **Explanation:** Peer consultation provides collegial support and diverse perspectives. Option A avoids collaborative learning. Option C limits consultation. Option D abdicates personal responsibility.,,,B,Peer consultation provides collegial support and diverse perspectives. Option A avoids collaborative learning. Option C limits consultation. Option D abdicates personal responsibility.,,
9,18,PQ_ETH-03_18,ETH-03,A school psychologist engages in reflective practice by:,Never questioning their own work,"Regularly examining their decisions, outcomes, and biases",Only reflecting when things go wrong,Assuming their approach is always correct,,,B,Reflective practice is intentional examination of practice to improve. Option A avoids improvement. Option C is reactive. Option D prevents growth.,,CORRECT_B_SHORTENED(semicolon trim)
9,19,PQ_ETH-03_19,ETH-03,The distinction between professional growth for compliance (meeting CEU requirements) and professional growth for competence is:,There is no difference,Compliance fulfills minimum requirements,Compliance is more important than competence,They are unrelated,,,B,True professional development changes practice and competence. Option A conflates minimal and optimal growth. Option C reverses priorities. Option D ignores the relationship.,,CORRECT_B_SHORTENED(semicolon trim)
9,20,PQ_ETH-03_20,ETH-03,"When a school psychologist becomes aware of emerging issues affecting students (e.g., pandemic effects, social media impacts), the professional development obligation includes:",Assuming the issues are temporary and requiring no learning,"Seeking knowledge about the issues, understanding their impact on students, developing competence in addressing them, and advocating for appropriate services","Waiting for others to become experts first, without adequate clinical justification.",Limiting practice to traditional areas unaffected by emerging issues,,,B,"Professional growth addresses emerging challenges affecting students. Option A minimizes current issues. Option C delays necessary learning. Option D creates outdated practice.

---",PARTIAL_FIX|margin=73,DISTRACTOR_C_EXPANDED
