batch,question_number,question_id,skill_id,question_stem,A,B,C,D,E,F,correct_answer,explanation,audit_flag,changes_applied
7,11,PQ_SAF-01_11,SAF-01,What is the relationship between school climate and PBIS?,School climate and PBIS are unrelated; schools can implement PBIS without attending to climate,PBIS is one component of positive school climate; together they create conditions supporting learning and safety,School climate is measured by attendance rates alone,PBIS should be implemented only in schools with negative climate,,,B,"PBIS and positive climate are interrelated; PBIS implementation contributes to climate improvement, and positive climate supports PBIS success. Option A is incorrect; they are interconnected. Option C is incorrect; climate is broader. Option D is incorrect; PBIS works across climate contexts.",,
7,12,PQ_SAF-01_12,SAF-01,A bystander intervention program trains students to safely intervene when observing bullying. Which is a realistic expected outcome?,Complete elimination of all bullying,Increased bystander intervention rates and reduction in bullying severity and frequency,No change in bullying unless adults also intervene,Increased conflict among students due to intervention attempts,,,B,Research shows bystander programs increase intervention rates and reduce bullying when combined with broader prevention efforts. Option A is unrealistic. Option C is incorrect; bystanders do make a difference. Option D is incorrect; trained intervention reduces conflict.,,
7,13,PQ_SAF-01_13,SAF-01,A school implements a class-wide positive reinforcement system where teachers acknowledge appropriate behavior continuously. What is the expected PBIS impact?,Increased extrinsic motivation reducing intrinsic motivation long-term,"Initial increases in appropriate behavior, with fading of external reinforcement as behavior becomes routine",Student resentment due to perceived manipulation,No change in behavior without individual-level consequences,,,B,PBIS emphasizes frequent initial reinforcement that naturally fades as appropriate behavior becomes habitual. Option A is incorrect; research shows maintained benefits. Option C is incorrect when reinforcement is authentic and age-appropriate. Option D is incorrect; universal level systems are effective for many students.,,
7,14,PQ_SAF-01_14,SAF-01,Which statement about fidelity in PBIS implementation is most accurate?,Fidelity monitoring is unnecessary once initial PBIS training is complete,High-fidelity implementation (with fidelity tools and regular monitoring) predicts better student outcomes,Fidelity is only relevant for schools implementing PBIS to fidelity criteria for research purposes,Schools can adapt PBIS components freely without considering intended design,,,B,Research confirms that faithful implementation of core PBIS components predicts better outcomes; fidelity is essential for effectiveness. Option A is incorrect; ongoing monitoring is necessary. Option C is incorrect; fidelity matters for all schools. Option D is incorrect; core components should be maintained while allowing localized adaptations.,,
7,15,PQ_SAF-01_15,SAF-01,"A school's discipline data shows disproportionate office referrals for African American students, particularly for subjective infractions (disrespect, defiance). The school psychologist should:",Accept the data as reflecting actual behavior differences,"Conduct equity analysis examining potential bias, then modify practices to improve consistency and reduce disproportionality",Avoid discussing racial data to prevent accusations of bias,Implement stricter consequences for subjective infractions to increase consistency,,,B,Disproportionality in discipline is a known equity issue requiring examination of potential bias in interpretation and response. Analysis and practice modification address root causes. Option A is incorrect; statistical disparity merits investigation. Option C is incorrect; avoidance perpetuates inequity. Option D is incorrect; stricter consequences without addressing bias worsens inequity.,,
7,16,PQ_SAF-01_16,SAF-01,What is a key difference between character education and SEL programs?,Character education focuses on values,Both are identical approaches to improving student behavior,SEL is for elementary students; character education is for secondary,Character education is evidence-based; SEL is not,,,A,"While both address positive development, SEL integrates multiple research-based competencies, while character education focuses more narrowly on values and virtues. Option B is incorrect; they differ. Option C is incorrect; both apply across levels. Option D is incorrect; both have research support.",,CORRECT_A_SHORTENED(semicolon trim)
7,17,PQ_SAF-01_17,SAF-01,A school implements universal screening that identifies 35% of students below benchmark in critical competencies. How should this data inform Tier 1 improvement?,Accept that these students will struggle and focus Tier 2/3 on them,"Examine Tier 1 curriculum, instruction quality, and intensity, implementing improvements before assuming need for individual support",Conduct individual evaluations for all identified students,Increase Tier 1 expectations to motivate improved performance,,,B,"A large percentage below benchmark suggests Tier 1 may be inadequate; before assuming individual deficits, improve universal instruction. Option A is incorrect; the large percentage indicates systemic issue. Option C is premature before instructional improvement. Option D is incorrect; increased pressure without improved instruction is counterproductive.",STILL_FLAGGED|margin=65,
7,18,PQ_SAF-01_18,SAF-01,A student who is frequently bullied begins demonstrating aggressive behavior toward younger students. The school psychologist should:,Focus intervention exclusively on the aggressive behavior without addressing the underlying bullying,"Address both the victimization and the emerging aggression, recognizing that peer victimization is a risk factor for later aggression C) Assume the student is ""bad"" and increase consequences",,Exclude the student from school to protect younger students  **Correct Answer: B**  **Explanation:** Research shows bullying victims are at elevated risk for perpetuating aggression; comprehensive intervention must address both victimization and aggression. Option A is incomplete. Option C is incorrect; understanding precursors improves intervention. Option D is incorrect and harmful.,,,B,Research shows bullying victims are at elevated risk for perpetuating aggression; comprehensive intervention must address both victimization and aggression. Option A is incomplete. Option C is incorrect; understanding precursors improves intervention. Option D is incorrect and harmful.,,
7,19,PQ_SAF-01_19,SAF-01,"According to evidence-based practices, when should prevention-focused SEL instruction begin?",In high school to address adolescent risk factors,In late elementary/early middle school once academic foundations are established,In early childhood and continue throughout schooling for maximum impact,Only for students with identified social-emotional deficits,,,C,Research shows early introduction of SEL with sustained reinforcement produces better outcomes; delaying to crisis points is less effective. Option A is incorrect; starting later reduces preventive benefit. Option B is incorrect; early start is important. Option D is incorrect; universal prevention benefits all students.,,
7,20,PQ_SAF-01_20,SAF-01,"A school experiencing rising rates of student conflict and negative climate decides to implement PBIS. In the first year, what are realistic expectations?",Immediate dramatic reduction in discipline referrals and improved climate within weeks,"Initial increases in referrals as adults report more consistently, with improvements emerging over 2-3 years of implementation",No change until the third year of implementation,Improvement only for certain grade levels while others remain unchanged,,,B,"PBIS implementation typically shows initial referral increases (improved reporting and consistency) followed by behavioral improvements as practices are refined and reinforced. Option A is unrealistic. Option C is overly pessimistic. Option D is incorrect; PBIS effects cross grade levels.

---",,
7,1,PQ_SAF-03_1,SAF-03,"A student tells a peer, ""I'm going to blow up the school."" When assessed, the student states this was said in anger after an argument and expresses no actual plan or intent. This statement would likely be classified as:",A substantive threat requiring immediate arrest,A transient threat expression requiring assessment and monitoring but not necessarily exclusion,Not a threat because the student has no actual intent,A threat that definitely requires expulsion regardless of intent,,,B,"Transient threats are expressions of anger or frustration without genuine intent or plan. Assessment is needed to confirm, but immediate removal is not automatic. Option A is incorrect; arrest requires evidence of serious intent. Option C is incorrect; even without intent, assessment is required. Option D is incorrect; discipline should follow assessment results, not the statement alone.",,
7,2,PQ_SAF-03_2,SAF-03,"According to the Secret Service and Safe School Initiative research on targeted school violence, which warning sign is most predictive?",The student's family has a history of violence,The student has access to weapons or has communicated about obtaining weapons,The student was bullied by peers,The student has failed recent classes,,,B,"Research shows capability/access is among the strongest predictors of targeted violence risk. Option A is incorrect; family history alone is weak predictor. Option C and D are incorrect; while risk factors, they are non-specific and common.",,
7,3,PQ_SAF-03_3,SAF-03,What is the primary purpose of a threat assessment rather than responding to threats through disciplinary processes alone?,"To avoid consequences for students making threats, without adequate clinical justification.","To differentiate threats requiring intervention from expressions of distress, and to assess actual risk","To report all threats to law enforcement, without adequate clinical justification.","To identify students who need exclusion, without adequate clinical justification.",,,B,"Threat assessment provides professional judgment about actual risk, distinguishing real threats from distress, informing proportionate response. Option A is incorrect; assessment informs appropriate consequence. Option C is incorrect; not all assessed threats warrant law enforcement involvement. Option D is incorrect; assessment informs support, not automatic exclusion.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
7,4,PQ_SAF-03_4,SAF-03,Which group should compose a school threat assessment team according to best practices?,"School principal and school resource officer only, without adequate clinical justification.","Multidisciplinary team including administration, mental health professional, educator, and SRO with defined roles","School psychologist only, as they have mental health expertise","Teachers and support staff, excluding administration, requiring no further assessment or action.",,,B,"Effective threat assessment requires multiple perspectives including administrative authority, mental health expertise, classroom perspective, and law enforcement perspective. Option A is too narrow. Option C is incomplete. Option D is missing necessary authority and expertise.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_D_EXPANDED
7,5,PQ_SAF-03_5,SAF-03,"""Leakage"" in threat assessment context refers to:",Information shared with law enforcement about a student,"Intentional or unintentional disclosure of violent thoughts, plans, or intent to others",Confidential information unintentionally shared by school personnel,Students leaving the school building without permission,,,B,"Leakage is communication (verbal or written) of potential plans or thoughts to peers, friends, or others before action; it is a warning sign. Option A is incorrect; it is not about law enforcement. Option C is incorrect; it is not about school confidentiality. Option D is incorrect; it is not about leaving campus.",,
7,6,PQ_SAF-03_6,SAF-03,How should a school differentiate between a suicide risk assessment and a threat assessment for violence?,Use identical procedures for both,"Recognize distinct risk factors and warning signs for each, adjusting assessment and intervention accordingly",Treat all threats of self-harm identically to threats against others,"Only assess for violence risk, not suicide risk, as they are unrelated",,,B,"Suicide and homicide have distinct risk factors, warning signs, and interventions; assessment must address each appropriately. Option A is incorrect; they require different focus. Option C is incorrect; they differ in risk profile. Option D is incorrect; both require attention but through different processes.",,
7,7,PQ_SAF-03_7,SAF-03,The Virginia Student Threat Assessment Guidelines (VSTAG) recommend addressing which factor when assessing whether a statement is a substantive threat?,Only the specific words used in the statement,"The circumstances, the student's access to means, the student's state of mind, and target information",Only whether the student has prior discipline history,"Whether the student is a male student, as males are more dangerous",,,B,"VSTAG and similar frameworks consider multiple contextual factors beyond the words, including circumstances, access, intent, and target information. Option A is too narrow. Option C is insufficient. Option D is incorrect and inappropriately profiles by gender.",,
7,8,PQ_SAF-03_8,SAF-03,A student writes an assignment about a fictional school shooting. The student's teacher is concerned about threat risk. The school psychologist's appropriate first step is:,Assume this is a substantive threat and immediately report to law enforcement,"Conduct private assessment with the student to understand the context, intent, and any actual planning",Recommend expulsion due to the violent content,Dismiss the concern because creative writing assignments can involve disturbing content,,,B,Assessment distinguishes concerning creative content from actual threat; private conversation explores intent and context. Option A is premature. Option C is premature before assessment. Option D dismisses legitimate concern-raising content that warrants evaluation.,,
7,9,PQ_SAF-03_9,SAF-03,"In threat assessment, what is the distinction between a ""serious threat"" and a ""very serious threat""?",Serious threats are made by elementary students; very serious threats are by secondary students,Serious threats require intervention; very serious threats require law enforcement,"According to CSTAG, serious threats pose risk but may allow time for intervention, while very serious threats indicate imminent danger requiring immediate safety action","The distinction is arbitrary and depends on school policy, which does not apply in this clinical context.",,,C,"CSTAG distinguishes threat severity by imminence and safety implications, informing response urgency. Option A is incorrect; age is not the key distinction. Option B is incorrect; both require intervention, but severity informs response type. Option D is incorrect; distinctions are based on risk research.",PARTIAL_FIX|margin=63,DISTRACTOR_D_EXPANDED
7,10,PQ_SAF-03_10,SAF-03,"A student threatens a peer: ""You better watch yourself or something bad might happen to you."" When interviewed, the student cannot articulate a specific plan or intent and states they were ""just joking."" The threat assessment should:",Immediately recommend law enforcement involvement,"Determine whether context, intent, and capability suggest actual risk versus intimidation/joking",Assume joking means no risk and close the assessment,Recommend the target student be removed from classes with the threatening student,,,B,"Assessment must determine whether ambiguous statements reflect actual intent and capability; vague statements require careful evaluation. Option A is premature. Option C is incorrect; ""joking"" explanation does not eliminate need for assessment. Option D is premature before risk determination.",,
7,11,PQ_SAF-03_11,SAF-03,"According to research on warning signs of targeted school violence, which statement is most accurate?",Students who will commit school violence usually give clear warning signs that are recognized and reported,"Most perpetrators show some warning signs, but many students show warning signs who never commit violence",Warning signs reliably predict who will commit violence,Most perpetrators act impulsively without any prior warning signs,,,B,"Research shows perpetrators often show warning signs, but warning signs have low predictive value due to high false-positive rates. Option A is oversimplified. Option C is incorrect; signs are concerning but non-specific. Option D is incorrect; most perpetrators show warning signs.",,
7,12,PQ_SAF-03_12,SAF-03,"A threat assessment team is concerned about a student who has researched weapons, discussed plans to hurt others, and has access to firearms. In addition to the threat assessment, what should be coordinated?",Only mental health counseling,"Law enforcement notification, safety planning, mental health assessment, and coordination with family",Increasing school surveillance of the student only,Waiting to see if the student acts before involving authorities,,,B,"High-risk threat situations require coordinated multiagency response including law enforcement, mental health, family, and safety planning. Option A is incomplete. Option C is insufficient. Option D is dangerous.",,
7,13,PQ_SAF-03_13,SAF-03,What is the relationship between mental illness and threat assessment?,Students with mental illness are likely to commit school violence,Mental illness is a strong predictor of school violence,"While mental health assessment is relevant, mental illness alone does not predict violence",Mental illness has no relationship to threat assessment,,,C,"Research shows mental illness is not a strong predictor of targeted school violence; many people with mental illness are not violent, and many perpetrators are not mentally ill. Option A is incorrect and stigmatizing. Option B is incorrect; other factors are stronger. Option D is incorrect; mental health assessment is part of comprehensive threat assessment.",,CORRECT_C_SHORTENED(semicolon trim)
7,14,PQ_SAF-03_14,SAF-03,"A student makes a vague threat, and the school psychologist must determine threat classification. Which approach reflects best practice?",Err on the side of caution by treating all threats as substantive,"Use structured professional judgment considering multiple sources of information, context, and risk factors",Rely solely on the student's denial of intent,Classify based on how upset the target student feels,,,B,Structured professional judgment framework used in VSTAG and CSTAG provides systematic assessment weighing multiple factors. Option A is incorrect; overly cautious classification wastes resources and may harm innocent students. Option C is incorrect; student denial must be contextualized. Option D is incorrect; target emotion does not determine actual threat.,,
7,15,PQ_SAF-03_15,SAF-03,"In threat assessment, what information should be gathered during the student interview?","Only an admission of intent to harm, without adequate clinical justification.","Circumstances of the threat, stressors, understanding of impact, emotional state, any planning, and access to means","School grades and disciplinary history only, without adequate clinical justification.","Information from peers only, not directly from the student",,,B,"Direct student interview should explore context, motivation, emotional state, and capability. Option A is too narrow. Option C is insufficient. Option D is incorrect; direct assessment is essential.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED
7,16,PQ_SAF-03_16,SAF-03,"A student's social media shows violent fantasies, but the student is in a secure, monitored facility. How should this affect threat assessment?",The student poses no threat due to being secure,Violent ideation still requires assessment and mental health intervention despite current security,Lack of access to weapons eliminates threat risk,The assessment should only monitor if the student is released,,,B,"Even in secure settings, violent ideation requires mental health assessment and treatment; security only prevents acting on thoughts. Option A is incorrect; ideation itself is concerning. Option C is partially correct but incomplete; ideation itself is a concern. Option D is incorrect; current assessment and treatment matter regardless of setting.",,
7,17,PQ_SAF-03_17,SAF-03,What is the purpose of target identification in threat assessment?,To blame victims for being threatening,"To understand who the student might intend to harm, informing investigation scope and notification needs",To focus school safety measures only on protecting identified targets,To predict with certainty whether violence will occur,,,B,"Identifying possible targets helps investigators understand the threat specificity and informs appropriate notification and protection measures. Option A is incorrect; target identification is investigative, not blaming. Option C is partially correct but incomplete. Option D is incorrect; assessment informs probability, not certainty.",,
7,18,PQ_SAF-03_18,SAF-03,A threat assessment concludes the student posed a transient threat with low ongoing risk. What is the appropriate follow-up?,"No further action since it was low risk, under any clinical or educational circumstance.",Close the assessment completely with no monitoring,"Monitoring and follow-up, mental health support as indicated, and re-assessment if new warning signs emerge","Permanent exclusion from school despite low risk, without adequate clinical justification.",,,C,"Even low-risk determinations warrant follow-up, support, and monitoring for any new concerning behaviors. Option A is incomplete. Option B is incorrect; closure does not preclude future assessment. Option D is unjustified for low-risk determination.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_D_EXPANDED
7,19,PQ_SAF-03_19,SAF-03,Distinguish between threat assessment and threat evaluation in school contexts.,They are identical processes,Threat assessment is the process of determining risk; threat evaluation includes assessment plus safety planning,Threat assessment is student-focused; threat evaluation is building-focused,Threat evaluation is for physical threats; threat assessment is for verbal threats,,,B,Assessment is determining risk level; evaluation encompasses assessment plus necessary safety actions. Option A is incorrect; terms differ. Option C is incorrect; both focus on risk. Option D is incorrect; both types use the same process.,,
7,20,PQ_SAF-03_20,SAF-03,"A school psychologist receives a threat assessment report from a private practitioner evaluating a student. The report concludes ""no risk,"" but the school psychologist has concerns based on school-based information. The appropriate response is:",Accept the private report without question because the practitioner is external expert,"Conduct the school's own threat assessment using school information, potentially reaching different conclusions based on different data",Automatically refer to law enforcement despite the private assessment,Dismiss concerns since an external expert said no risk,,,B,School-based threat assessment may reach different conclusions than external evaluation due to different information and setting-specific factors; school teams should assess independently. Option A is incorrect; school teams have critical information. Option C is unjustified based on disagreement alone. Option D is incorrect; school teams provide essential perspective.,,
7,1,PQ_SAF-04_1,SAF-04,"When a student is identified as being at risk for self-harm, NASP recommends that the school psychologist prioritize:",No-suicide or no-harm contracts.,Collaborative safety planning that identifies coping strategies and support networks.,Immediate referral for hospitalization.,Limiting discussion of suicidal ideation to avoid triggering.,,,B,No-suicide contracts are ineffective; modern evidence-based practice (and the PREPaRE model) favors Safety Planning (BASIC-Ph elements).,,
7,2,PQ_SAF-04_2,SAF-04,"In the immediate aftermath of a school tragedy (student death), what is the school psychologist's primary role in the first 24 hours?",Conduct individual grief counseling with all students,"Provide Psychological First Aid (PFA), ensure basic safety and needs are met, and coordinate team response",Conduct formal trauma assessments,Avoid discussing the tragedy so students don't become upset,,,B,"PFA principles prioritize safety, connection to support, information, and practical assistance immediately after trauma. Option A is premature (counseling is subsequent). Option C is premature. Option D is incorrect; information provided appropriately helps students process.",,
7,3,PQ_SAF-04_3,SAF-04,"What is ""postvention"" in school crisis response?",Preventing all future crises,Interventions and support provided after a suicide or death in the school community,Gathering data after an incident for legal purposes,Removing reminders of the tragedy to help students move on,,,B,"Postvention is coordinated aftercare including support, contagion prevention, and grief processing. Option A is prevention terminology. Option C is data-focused, not intervention. Option D is incorrect; appropriate memorialization and processing are important.",,
7,4,PQ_SAF-04_4,SAF-04,"When a student dies by suicide, schools should implement special postvention strategies to prevent suicide contagion (cluster suicides). Which strategy is evidence-based?",Holding large memorial assemblies where the tragedy is discussed extensively,"Complete silence about the death, treating it as if it did not happen",Media briefings sharing extensive details of the method,"Responsible media reporting, age-appropriate information to students, and monitoring for copycat risk",,,D,"Research on media contagion (Werther effect) shows limiting method details, avoiding glorification, and monitoring for increased risk are protective. Option A is incorrect; large assemblies increase contagion risk. Option B is incorrect; appropriate communication supports processing. Option C is incorrect; method details increase contagion risk.",,
7,5,PQ_SAF-04_5,SAF-04,"The ""Papageno effect"" in suicide contagion research refers to:",The increase in copycat suicides after media coverage (Werther effect),The protective effect of media coverage showing people overcoming suicidal crises,The tendency for suicides to cluster among adolescents,The denial of suicide risk in school settings,,,B,"Named after Mozart's opera character who was saved from suicide, the Papageno effect describes protective outcomes when media shows people overcoming crises. Option A describes Werther effect. Option C is incorrect. Option D is incorrect.",,
7,6,PQ_SAF-04_6,SAF-04,What is the primary purpose of a reunification procedure in crisis response?,"To organize student dismissal and reunite students with parents/guardians in an efficient, organized manner during/after crisis","To identify students who will not be picked up, without adequate clinical justification.","To prevent students from leaving school grounds, without adequate clinical justification.","To conduct interviews about the incident, without adequate clinical justification.",,,A,"Reunification procedures ensure orderly, safe family reunification during emergencies. Option B is relevant but secondary. Option C is incorrect. Option D is not the purpose of reunification.",,DISTRACTOR_B_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
7,7,PQ_SAF-04_7,SAF-04,"When debriefing after a crisis, what is a key consideration based on current research?",Mandatory Critical Incident Stress Debriefing (CISD) for all students is protective,Universal debriefing may increase symptoms in some students; more targeted support is preferred,Debriefing is not necessary if students appear resilient,Debriefing should focus exclusively on the traumatic details,,,B,"Research shows universal CISD may increase symptoms for some students; more selective, individualized support is recommended. Option A is incorrect; CISD is not universally recommended. Option C is incorrect; appearance of resilience does not mean support is unnecessary. Option D is incorrect; debriefing should support processing without re-traumatizing.",,
7,8,PQ_SAF-04_8,SAF-04,"A student who survived a school shooting shows symptoms of traumatic stress (intrusive thoughts, avoidance, hyperarousal). This is best conceptualized as:",A mental health disorder requiring diagnosis and treatment,"A normal stress response to abnormal circumstances, warranting supportive intervention",Malingering to get attention,Resilience that does not require support,,,B,Acute stress responses are expected after trauma; they are normal reactions to extraordinary circumstances warranting support and monitoring for clinical development. Option A is premature labeling. Option C is incorrect and dismissive. Option D is incorrect; symptoms warrant response.,,
7,9,PQ_SAF-04_9,SAF-04,"What is a ""shelter-in-place"" procedure in school crisis response?",Moving students to the library to shelter during emergencies,Securing students and staff in classrooms or safe areas to protect from external threats,Moving all students to the gym,Locking the building to prevent entry but allowing internal movement,,,B,"Shelter-in-place means securing in place to protect from external threats, distinct from lockdown (restricted movement). Option A is a location, not the concept. Option C is too specific. Option D is incorrect terminology.",,
7,10,PQ_SAF-04_10,SAF-04,How should schools coordinate with community mental health resources after a crisis?,"Refer all affected students to community agencies immediately, before exhausting less intensive intervention options.","Identify community resources in advance, coordinate referral pathways, and ensure communication between school and community providers",Rely on school-based services only; external coordination is unnecessary,"Wait for community agencies to contact the school, without adequate clinical justification.",,,B,Advance preparation and coordination improve access to appropriate services during crises. Option A is premature. Option C is limiting. Option D is passive.,,DISTRACTOR_A_EXPANDED; DISTRACTOR_D_EXPANDED
7,11,PQ_SAF-04_11,SAF-04,"A student who lost a parent to suicide six months ago shows grief reactions (crying, withdrawal, academic decline) during the anniversary week of the parent's death. This is best understood as:",Delayed grief disorder requiring immediate crisis intervention,An anniversary reaction - expected recurrence of grief symptoms near significant dates,A sign the original grief was not processed,Evidence the student is not coping well overall,,,B,Anniversary reactions (recurrence of grief symptoms near significant dates) are normal and expected. Option A is overly pathologizing. Option C is incorrect; anniversary reactions occur despite adequate processing. Option D is incorrect; reactions are normative.,,
7,12,PQ_SAF-04_12,SAF-04,Schools experiencing crisis should focus postvention efforts on:,Only the most severely affected students,Identifying and supporting students at highest risk.,Returning immediately to normal operations to minimize disruption,Excluding students showing severe grief to prevent school disruption,,,B,Comprehensive postvention includes targeted support for high-risk students plus universal support to prevent contagion and secondary trauma. Option A is too narrow. Option C minimizes needed support. Option D is harmful.,,CORRECT_B_SHORTENED(while-maintaining trim)
7,13,PQ_SAF-04_13,SAF-04,What is the purpose of psychological first aid (PFA) after a traumatic event?,To conduct formal mental health treatment,"To restore a sense of safety, connection to support, practical information, and hope",To assess for mental health diagnoses,To prevent all trauma symptoms,,,B,"PFA focuses on immediate, practical support and emotional stabilization, not treatment. Option A is beyond PFA scope. Option C is not PFA's purpose. Option D is unrealistic; PFA aims to support, not prevent symptoms.",,
7,14,PQ_SAF-04_14,SAF-04,A school's crisis response should include a recovery phase addressing:,"Only immediate safety concerns, without adequate clinical justification.","Ongoing support for trauma recovery, return to learning, rebuilding community trust, and preventing future crises","Investigating blame and punishment, without adequate clinical justification.","Minimizing public awareness of the incident, without adequate clinical justification.",,,B,"Comprehensive crisis response extends through recovery, addressing healing, learning, and prevention. Option A is too limited. Option C is not recovery-focused. Option D is inappropriate focus.",,DISTRACTOR_A_EXPANDED; DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
7,15,PQ_SAF-04_15,SAF-04,"When students return to school after a crisis at an outside location (e.g., shooting at a community center), what is the school's appropriate role?",Assuming students are fine since the crisis did not occur at school,"Acknowledging the trauma, providing support and information, monitoring for trauma symptoms, and connecting students to resources","Focusing only on academic catch-up, without adequate clinical justification.","Waiting for families to request support, without adequate clinical justification.",,,B,School-based trauma exposure warrants school response even if the incident occurred outside school. Option A is incorrect; secondary trauma is real. Option C is insufficient. Option D is passive.,,DISTRACTOR_C_EXPANDED; DISTRACTOR_D_EXPANDED
